,Pretreatment_Quercetin1,Pretreatment_Quercetin2,Pretreatment_Quercetin3,Pretreatment_Quercetin4,Pretreatment_Quercetin5,Pretreatment_Quercetin6,Pretreatment_Quercetin7
ID_REF,GSM1922995,GSM1923002,GSM1923008,GSM1923015,GSM1923018,GSM1923022,GSM1923017
7975390,5.904139,5.581799,5.84159,5.55727,5.717873,5.666106,6.061248
7988258,1.702598,1.693517,1.831708,1.741676,1.833227,2.049839,1.725352
8005661,8.40171,9.300171,8.750154,8.304626,8.916463,8.573306,8.656898
8109159,3.317656,3.572441,3.566319,3.387451,3.400195,3.350929,3.821412
7950370,5.969047,6.055054,6.259471,6.878245,5.43558,5.91585,6.245852
8007904,8.776031,8.794662,8.820127,8.84537,8.984379,8.916052,8.484957
7946957,7.302075,7.329082,7.333485,7.426191,7.331113,7.27924,6.597213
8092000,6.388349,7.090942,7.041196,6.797832,7.090782,6.722402,6.683983
8004400,5.758589,5.518696,5.825246,5.424931,5.547634,5.592654,5.976709
8006850,9.715527,9.823566,9.760282,9.784519,9.899263,9.776942,9.656048
8148591,5.055831,5.405802,5.432044,5.427151,5.219963,5.657656,5.662143
7961489,9.89652,9.591133,9.574437,9.794638,9.519607,9.598128,9.248199
8132305,8.096327,7.741889,8.108517,7.804345,8.341858,7.934353,8.476995
8074878,6.245649,6.050669,6.336142,5.906167,6.430924,6.117273,6.257182
8149953,6.170667,6.258719,6.251401,6.636274,5.798745,6.233163,5.866569
7980744,8.929352,8.749639,8.78302,8.853877,8.646127,8.601641,8.992235
8115831,11.63539,11.50993,11.69371,11.54819,11.27718,11.47209,12.02405
8091342,3.936282,4.073652,4.351639,4.16904,4.131911,4.047374,4.446221
8071259,7.288435,7.729208,7.492137,7.147483,7.661406,6.870418,8.085144
8131614,10.09363,9.317535,9.485906,9.741234,9.713253,9.731309,10.09832
8072488,8.37612,8.195421,8.203978,8.162916,8.040854,7.839962,7.919798
8079842,8.142013,8.191907,8.033981,8.439919,8.517653,7.860654,7.837567
7927008,10.35205,10.27241,10.25398,10.24293,10.24571,10.12275,10.43312
8173823,3.98111,3.232584,3.44399,3.723093,3.466114,3.661904,3.102419
7930894,8.821216,8.617036,8.464275,8.55879,8.710158,8.177376,8.408092
8105517,4.665052,4.529959,4.67807,4.477844,4.462488,4.640235,4.695902
8104729,2.293025,2.695312,2.620538,2.459195,2.426791,2.44476,2.369534
7923141,7.825497,7.864276,7.692739,7.933937,7.733272,7.781458,7.49213
8163548,5.535455,5.609582,6.129247,5.635163,5.67603,5.840014,6.146907
7919129,10.05913,9.984018,10.12823,9.958486,10.1631,10.08578,10.07287
7916741,6.684406,6.891856,6.768738,6.863629,6.751218,6.937531,6.864855
7985562,6.309575,5.889161,6.106771,6.330302,6.313027,6.24349,5.796678
8126394,8.050792,8.184235,8.140253,7.894495,7.941198,8.14444,7.76405
7967622,4.335442,4.418252,4.274472,4.318129,4.300397,4.408844,4.582876
7918753,2.557276,2.70223,2.989655,2.432369,2.716181,2.727147,2.631129
8102127,3.581338,3.467525,3.467525,3.373464,3.704598,3.319469,3.522204
7996954,9.709769,9.616687,9.753229,9.866277,9.633567,9.745811,9.9974
7952737,2.854362,3.150601,3.44258,2.917794,2.906334,2.710585,3.072084
8179324,9.354175,9.121888,9.41026,9.434779,9.202407,9.130486,9.983064
8169240,8.119693,8.271832,8.027124,8.242846,8.228891,8.092906,7.34175
7920178,4.957305,4.962874,5.110781,5.01083,5.115464,5.243123,5.229196
8058159,5.17664,5.042694,4.609461,4.630507,4.395013,4.674675,4.473428
7967117,6.919861,7.717295,7.245084,8.029249,7.779109,7.956856,7.750726
7897469,6.011226,6.072003,6.103755,6.129277,6.085047,6.144444,6.163136
7951235,3.175822,3.44174,3.591513,3.463,3.212404,3.300966,3.397789
8073056,11.13123,11.14965,11.13611,11.06474,10.93351,11.27203,11.46971
7954132,4.072077,4.378428,4.426947,4.145614,3.877135,4.451207,4.012251
8028407,4.929801,4.969418,4.98461,4.953572,4.846216,5.133919,5.316391
8125713,11.09548,10.93135,11.06998,11.07843,11.1642,10.91976,11.09338
7918953,2.45481,2.566207,2.459103,2.331711,2.362583,2.303229,2.339954
7913357,10.55663,10.32517,10.52353,10.41661,10.75299,10.24138,10.47512
8051185,2.649744,2.738326,2.599643,3.338804,2.512637,2.426226,2.287071
8009746,7.407653,7.143967,7.486428,7.478709,7.719168,7.32147,7.874292
7941460,9.022083,9.333025,8.981009,9.044461,9.017034,9.292678,9.155979
8037614,5.150106,5.270614,5.424656,5.089475,4.949174,5.324676,5.5472
7982309,6.83645,6.630704,6.914524,7.048416,6.946939,7.053113,6.227928
8045368,3.5136,3.888094,4.056592,3.657294,3.630752,3.782819,4.26807
8164580,6.082127,6.216567,6.020741,5.70251,5.936421,6.070148,6.145061
7947421,6.473036,6.638235,7.111651,5.409735,6.507114,6.171209,7.218294
7926168,2.889744,2.551399,2.499442,2.550728,2.621085,2.519059,2.589468
8033892,5.901784,5.906487,6.068114,5.716921,5.921636,6.247087,6.084372
8148448,5.273766,5.63834,5.564408,5.361269,5.577047,5.54452,5.996577
7989680,5.770595,5.955686,6.039581,5.926235,5.692712,6.019375,6.058241
8098902,5.353262,4.90622,5.065082,5.205301,4.818485,5.187133,5.125594
8141150,6.722284,6.834377,6.616629,6.741011,6.897122,6.455476,6.331629
7897482,9.986875,9.781531,10.04161,10.12366,10.32827,9.716791,10.14079
7918323,9.664749,9.389796,9.389701,9.371351,9.487512,9.392878,10.02435
8017597,4.960364,4.652706,4.522556,4.961036,4.594941,4.276408,4.89606
8040774,6.106534,6.415494,6.228544,6.07939,6.46647,6.126558,6.189828
7920155,3.533714,3.555376,3.696388,3.976755,3.63153,3.721677,3.52619
7968972,7.316889,7.409521,7.111746,7.259247,7.324119,7.388592,6.973502
8043026,2.51781,2.48419,2.331049,2.326418,2.399597,2.244773,2.486181
8129071,3.074242,3.405784,3.226455,3.387956,3.203501,3.153588,3.054069
8026631,5.330459,5.520774,5.341443,5.168345,5.135375,5.341443,5.372648
8149847,7.32443,6.96725,7.155629,7.00267,7.14326,7.272713,7.348891
8080511,5.443797,5.257274,5.541728,5.035962,5.71829,5.077152,5.867239
7940479,7.148131,7.20267,7.177429,7.133619,7.391029,7.176362,7.190103
7898084,6.464283,6.730379,6.63022,6.169212,6.176262,5.59236,6.815363
8020451,4.666439,4.735812,5.349027,5.347646,5.479629,5.138034,5.245141
8025458,8.58917,8.269457,8.389065,8.375246,8.526785,8.306605,8.368359
7956200,6.090522,6.11111,6.144039,5.832052,6.000529,5.935719,6.266965
7922646,9.232091,9.024948,9.054076,9.193712,8.983708,9.055784,9.158963
7985444,5.805824,5.98336,5.821082,6.17821,5.927687,5.857148,5.765536
7916841,2.733439,2.978489,2.66698,2.815269,3.343364,2.842521,2.804758
8106403,8.58057,9.082703,7.826077,8.390676,8.38452,7.521155,9.313047
8075016,5.634003,5.86068,5.846367,5.61569,5.866012,5.770212,6.334492
8167125,8.83848,8.751421,8.64038,8.934866,8.924295,8.766109,8.320434
8070297,4.921424,5.027673,4.975813,4.696125,5.72698,4.503242,5.133999
8044791,4.860178,4.876884,4.728434,5.091876,4.823937,4.692189,5.205499
7981708,6.073729,5.910173,5.523978,5.704731,5.76895,5.677241,5.590708
8054449,5.609271,5.951455,6.499331,5.960168,6.213711,5.987112,6.502466
7953564,8.544343,9.265362,8.82825,8.677347,9.30219,9.001579,7.998844
8047565,9.706703,9.381263,9.61956,9.517527,10.00051,9.672558,9.412516
8024843,7.4481,7.265429,7.261744,7.000501,7.053352,7.144086,7.263207
8152355,5.509488,5.36871,5.537306,5.293036,5.514347,5.243211,5.372036
8039131,6.962037,7.030922,6.829813,6.927827,7.042299,6.894871,6.767876
8108697,3.822908,3.936143,3.975728,3.714285,3.863923,3.678052,4.159523
7931899,7.810678,8.043693,8.327051,8.165479,8.213989,8.169934,8.232388
8133339,6.708908,6.853165,7.153213,6.259221,6.817088,6.922586,7.063841
7911600,9.59281,9.464502,9.739279,9.622692,10.04572,9.61961,10.00696
8026503,5.058848,5.02529,5.492202,5.039834,5.054348,5.34949,5.294861
7998664,7.048561,7.645216,7.692934,7.918917,8.204047,7.375725,7.798329
8166712,6.590367,6.745453,6.909326,6.547417,6.662953,6.625885,7.087029
8130598,6.495527,6.14379,6.662967,7.254977,5.378304,6.916445,5.152157
7954245,5.859562,5.52981,5.617518,6.963202,5.623941,6.079327,5.40033
8092187,3.073595,3.028725,3.096929,2.938734,3.137826,2.995363,2.922214
8109629,5.497921,5.491671,5.78821,5.640309,5.579309,5.642554,5.893671
8150036,8.070573,7.711002,7.618672,8.23116,8.058138,8.027336,8.027742
8066754,5.13843,5.473476,5.504273,5.18241,5.090221,5.308982,5.767499
7933047,8.075735,8.085876,7.911207,7.937935,7.597326,7.883812,7.750606
8128553,3.731812,4.441313,4.137186,4.131713,4.044718,3.952233,4.514522
7901951,8.824657,8.638588,8.847985,8.626204,8.650884,8.327236,8.89399
8005048,4.427445,4.614742,4.889772,4.323352,4.740772,4.387137,5.039336
8031374,8.941412,9.261316,9.359591,8.914494,9.054488,9.122181,9.663083
8111885,3.396715,3.551885,3.574085,3.423163,3.627589,3.619632,3.632864
8117685,6.511548,6.64512,6.144171,6.456148,6.748777,6.585666,6.055243
8099815,4.294753,4.927342,4.704909,4.215932,4.915665,4.656374,4.523613
8120067,4.528145,4.612247,4.326519,4.8835,4.40669,4.258364,4.753344
8102594,5.118714,5.657703,5.349942,5.423341,5.068901,5.252326,5.34373
8163257,6.026444,6.065216,5.997828,6.677073,6.956688,6.896045,6.649037
8137900,3.246232,3.395607,3.689949,3.343005,3.316404,3.308326,3.459972
7951652,5.970804,5.764447,5.688577,5.8071,5.985118,5.670881,5.324839
8162455,9.375732,9.445695,9.475324,9.517033,9.449743,9.226437,9.893084
8017766,3.387869,3.714831,3.442906,3.342457,3.489223,3.504337,3.840647
8159959,5.678203,5.359653,5.466515,5.366922,4.97964,5.376091,5.653697
8032637,7.240965,7.047262,6.936905,7.111183,7.319757,7.30479,7.010837
8131253,8.024998,7.801914,7.8731,7.932971,8.303146,7.939493,7.881152
7917634,2.348263,2.820496,2.494958,2.727784,2.494675,2.611578,2.553719
8171708,7.442928,7.383405,7.464628,7.516782,6.999523,7.404542,7.405773
8110399,7.572089,7.630769,7.507494,7.504618,7.854808,7.593596,7.563879
8139592,9.362231,9.299743,9.291094,9.389793,9.228083,9.341053,9.389127
8116591,6.152503,6.33941,6.557773,6.184101,6.174588,6.205659,6.57459
7973629,7.161745,6.889026,7.052839,7.390027,7.552592,7.18436,7.542382
7995829,5.025296,5.217947,5.445848,5.171683,5.062366,5.27564,5.544077
8074316,7.301058,7.704531,7.565647,7.516981,7.657379,7.892502,7.680243
7994235,6.285327,6.50314,6.297513,6.587203,6.926883,6.754251,6.211149
8167334,9.952494,9.789678,9.939329,9.938411,10.13415,9.610737,10.21154
8162117,6.973885,6.94819,7.067357,7.047719,7.109321,7.46891,6.914316
8177628,9.101878,9.217002,8.905514,8.816003,9.019831,8.483334,8.999176
7998190,4.328707,4.672626,4.547005,4.318706,4.118731,4.385585,4.46672
7965627,10.81485,10.26045,10.50699,10.10109,10.3868,10.04729,10.54788
8021716,6.156264,6.178248,5.912253,6.413486,6.180367,6.307914,5.731886
8146239,3.926694,4.026009,4.360223,4.102017,4.002685,4.153882,3.983392
7994006,11.81338,11.62985,11.89856,11.87485,11.87717,11.58983,11.72742
8071314,7.101795,7.233964,7.289269,7.630151,7.506314,7.32314,7.251448
7986741,4.506914,4.821236,4.841331,5.17594,5.22411,4.682044,5.21788
8045155,2.260141,2.171536,2.197645,2.191764,2.14811,2.157606,2.207595
8125843,4.823818,4.980366,5.278961,4.9863,4.859568,5.135245,5.522404
8097013,3.706374,4.325663,4.290538,3.625751,3.932841,3.76699,4.165187
8168026,4.623834,5.054035,4.525072,4.646618,4.739672,4.62014,4.495108
7935139,3.998264,3.982441,3.96734,4.050615,4.014358,3.766039,3.796175
8054414,10.11322,10.03641,10.36777,10.23327,10.21115,10.25644,10.18034
8119898,6.996273,6.984738,7.178776,7.225712,7.364299,7.072226,7.623686
7906952,3.21041,2.919625,2.792625,2.957388,2.840515,2.612378,2.680943
7897460,6.268504,6.20934,6.02769,5.872232,6.032526,6.019374,5.775041
8128075,7.098426,6.821233,6.989059,6.951814,7.143485,6.838457,6.951814
7933442,3.891599,3.782052,3.837207,3.622256,4.458048,4.448608,3.979001
8090688,4.905173,4.888111,4.823735,5.192325,5.030977,4.977268,5.274185
8083164,6.230024,6.002417,5.737007,6.010741,5.83933,5.521499,5.780949
8043932,8.512975,9.09218,8.521142,8.637604,8.205173,8.734509,8.122847
8103235,4.30334,4.492001,4.423954,4.481117,4.311155,4.624306,4.49147
8081337,2.485046,2.791439,2.624076,2.546263,2.498355,2.620069,2.610374
8063240,5.27957,4.644971,4.705897,4.874202,4.760466,4.862097,5.654115
8175558,5.953544,6.200603,6.663538,6.244093,6.110675,6.71739,6.987487
7999642,11.38378,11.52281,11.38479,11.20981,11.6416,11.42601,11.47952
8137046,6.02897,5.315552,5.453288,5.275676,5.495065,5.371448,5.404197
7968883,5.368793,5.642323,5.315991,5.653069,5.119043,5.650101,5.704096
8070398,4.251562,4.228814,4.334975,3.76791,4.215621,4.171736,4.615345
8000205,12.15755,12.09183,12.36039,12.35696,12.32524,12.04515,12.07249
8154848,5.747565,5.704353,5.82548,5.70105,5.455579,5.971632,6.235528
8124440,5.028732,5.080245,5.518016,5.087386,5.285072,5.561168,5.267229
7904036,10.137,10.15749,10.05399,10.19851,9.893641,10.12708,10.16279
8028652,10.39467,10.34551,10.58891,10.64322,10.64218,10.37637,10.72712
8050102,7.419685,8.171926,7.423262,7.412305,7.953936,8.181337,7.921148
8035958,7.047321,6.685539,6.712077,6.85109,6.802712,7.042092,6.526979
8044353,4.640537,4.851732,4.678574,4.612108,4.370271,4.844534,4.848522
8178991,7.244859,7.4017,7.30937,7.701618,7.575948,7.365768,7.344682
7925876,7.6578,7.786847,7.669156,7.722098,7.750735,7.836393,7.368701
7901175,3.905485,4.064426,4.176757,3.955712,4.092659,3.867953,4.052055
8003889,3.450925,3.866306,3.823265,3.670731,3.307769,3.547648,3.734408
8138043,4.637697,4.064804,4.193737,4.690375,4.422584,4.08149,3.782462
8088348,8.8041,8.721213,8.800271,8.81971,8.875599,8.84711,8.76537
8020468,6.951106,7.377181,7.039018,6.814597,6.738458,7.190841,7.050885
7994074,5.3825,5.297532,5.894475,5.259526,5.431329,5.393949,5.725515
8144557,8.002831,7.912603,7.946973,8.010305,7.73446,7.616621,8.224099
7941380,5.910247,6.143609,5.989634,5.598095,5.799196,5.796434,5.721953
7899990,7.791549,7.816388,8.136377,8.064616,8.260762,8.102136,7.963171
8179935,6.326427,7.91081,7.113024,6.586513,7.035466,6.939896,6.822052
7971417,3.075794,3.321916,3.478095,3.128978,3.071188,3.296098,2.73454
7971375,8.226748,8.4338,8.212354,8.249338,8.26049,8.215458,8.084239
8074223,7.326617,6.905792,7.216408,7.258063,7.371933,7.287708,7.702675
8093578,5.552951,5.380654,5.652348,4.935142,5.438166,5.86374,5.791819
8043413,8.377531,8.914561,8.181461,7.591125,8.324355,8.822572,7.936465
7934114,6.992486,6.935655,7.099144,7.055928,7.134227,7.059639,6.830329
7939873,2.987571,3.142427,3.088032,3.09231,3.127301,3.31613,3.153874
7925531,8.458012,8.137714,7.886046,8.45949,8.099115,8.147612,7.443929
7914807,4.252706,3.551507,3.730646,4.139239,3.797276,3.733298,3.596783
7972175,3.628925,4.781659,4.604259,3.665542,4.40191,3.088885,3.765929
8047635,10.96999,11.15651,10.988,10.80877,11.06166,10.70855,10.32378
8027402,5.397435,5.356368,5.397891,5.231054,5.214524,5.470314,5.29723
8045009,12.10263,12.55756,12.38628,12.02549,12.29208,12.26109,12.15167
7961120,9.670506,9.605155,9.693183,9.502473,9.353315,9.362729,9.911652
8040753,8.714514,8.549094,8.628734,8.892152,8.87446,8.533103,8.699675
7997875,5.171923,5.495057,5.487737,5.224367,5.283983,4.998383,5.165936
8096361,6.604149,7.753511,6.559967,7.346188,7.727599,7.80956,7.278584
8164698,6.40379,6.734752,6.494004,6.651497,6.24795,6.806128,7.140525
8069831,4.431857,4.715553,4.546544,4.243742,4.640373,4.656499,4.707055
8174448,4.428033,4.539755,4.802173,4.85996,4.70593,4.773252,4.780444
8101839,5.501059,5.084243,5.290143,5.15709,5.081263,5.268167,5.172284
7915147,8.59744,8.717039,8.884842,8.829272,8.99812,8.814306,9.238092
7972180,6.809182,6.863785,6.166492,6.724942,6.106716,6.826486,6.066892
8122773,6.37148,6.467196,6.542006,6.189327,6.373758,6.508142,6.361052
8137707,6.735296,6.822428,7.39432,7.002185,6.692338,7.082305,7.13729
7990632,7.800054,7.364891,7.662163,7.615798,7.647529,7.728718,7.848422
8031090,6.393378,6.066668,6.168598,5.929687,6.896988,5.572315,6.473783
8177947,6.23859,6.448408,6.206635,6.783762,6.420681,6.041888,6.370878
8178686,8.787772,8.756268,8.76841,8.693114,8.88443,8.725594,8.643572
8138958,3.195018,3.113899,3.253558,3.065846,3.200433,3.344927,3.256067
7932938,9.332427,9.143044,9.167202,9.348265,9.207911,9.33392,9.327371
8092968,7.847084,8.009441,7.78682,7.561425,6.752434,8.137288,7.766555
8029340,5.591549,5.474605,5.607019,5.735227,5.74946,5.218468,5.601326
8060897,3.523856,3.624546,3.44692,3.378585,3.414038,3.503054,3.713475
8013112,5.817222,5.597469,5.873439,5.532747,5.521453,5.784775,5.90693
7905731,6.235137,5.290858,5.856994,5.933724,6.69079,5.510722,5.677899
8018708,8.787931,10.16899,9.138132,8.370553,9.020329,9.965636,9.079515
8066279,5.982503,5.916311,5.90024,6.047912,6.046765,6.077845,5.979571
7913571,9.267849,9.130089,9.134048,9.154065,9.073637,9.278406,8.854082
7918474,9.659899,9.68924,9.450135,9.455367,9.309516,9.67622,9.499903
8174226,6.043033,6.531095,6.567858,5.68928,6.675236,6.493859,7.007716
7979572,4.93259,4.934827,4.90332,5.155992,5.020121,5.008024,5.197055
8062545,7.607923,7.386944,7.386924,7.522464,7.827757,7.849736,7.152106
8071532,6.467718,6.328656,6.325541,6.612536,6.772166,6.645709,6.438439
8025474,3.138463,3.320013,3.516211,3.034216,3.197218,3.41584,3.481171
8169868,6.541906,6.458646,6.444943,6.589144,6.432154,6.744234,6.205599
8073645,8.961123,8.84343,8.751339,9.014405,8.82329,8.797978,8.719093
8088828,2.740071,2.733961,2.784803,2.652455,2.753125,2.812931,2.740071
8160602,6.488027,6.503128,6.547509,6.463154,6.68398,6.53861,6.575961
7913864,5.169677,5.242269,5.292474,5.094587,5.342675,5.107243,5.297632
8096533,4.104155,4.449769,4.077621,3.866625,3.750298,3.849581,3.333913
8153625,6.218301,5.921537,6.222613,5.538761,6.041909,6.043897,6.018903
8039306,6.769095,6.746031,6.837259,6.945186,6.847807,6.454186,6.922308
8135902,7.812764,7.455533,7.478768,7.691221,7.490102,7.496544,7.588294
8144993,4.670926,4.433503,5.036472,4.631551,4.593594,4.846583,5.006099
8010161,9.024261,8.858808,8.71314,8.985833,9.257298,8.761014,8.579942
7991088,6.52494,6.414878,6.49292,6.354108,6.620757,6.574914,6.396787
8056426,7.687243,7.654811,7.226883,7.783191,7.235081,7.52901,6.932078
7946123,4.049613,3.843937,4.314031,4.196092,4.049613,4.007689,4.256361
7932304,2.036359,2.111319,2.475862,2.214975,1.942439,2.020814,2.844175
7961320,6.181674,6.071488,6.001895,6.075471,5.889834,5.987444,6.345924
7972217,5.168035,5.32513,5.599378,5.064857,5.335824,4.818962,5.187085
8120004,4.426434,4.435463,4.84775,4.840153,4.855945,4.431931,4.840153
7924184,6.293078,5.581613,6.424521,5.981073,6.935783,5.85058,6.176616
8064191,10.08348,9.805352,10.00969,9.891719,9.964853,9.803002,10.26633
8043436,7.245918,6.725072,7.266558,7.124655,7.287825,6.347554,6.780286
8113773,4.535122,4.681243,4.458386,4.627572,4.348866,4.72605,4.954353
8111201,4.706648,4.245762,4.236653,3.259101,3.404476,3.597406,4.7314
8098688,3.139638,3.150599,3.609882,3.745486,3.127514,3.08145,3.015814
7986444,5.61518,5.710589,5.813554,5.457619,5.669123,5.723107,6.020897
7896738,2.787514,2.973292,3.424706,2.906037,3.190566,2.880228,3.522105
8100977,6.685228,7.297494,6.475293,6.797349,6.855864,6.874318,7.515531
8109585,5.59703,5.834794,5.922762,5.713216,5.562545,6.091824,5.773723
7974781,9.054804,10.13935,9.445522,8.858597,9.051677,9.494333,9.203468
7943740,4.622243,4.610191,4.778708,4.598576,4.52002,4.756956,4.726061
7906948,6.227046,6.127749,5.646268,5.341722,5.78592,4.254113,5.273703
7906128,8.799268,8.337231,8.94974,8.841257,8.688777,8.543574,8.91597
7937443,5.628354,5.724763,5.947175,5.809191,5.838809,6.144548,5.818179
7916022,7.105896,7.021972,7.175412,6.944466,7.095047,7.086045,6.651108
7978801,4.091187,4.110356,4.40105,4.007985,4.171237,4.168626,4.29194
7949843,6.227778,5.939907,6.181998,5.968978,5.914578,6.267941,6.052121
8044105,2.354304,2.483736,2.584771,2.376517,2.469351,2.446361,2.493032
8045795,4.285634,4.080159,3.925637,3.687858,4.052341,3.879718,3.972173
7939869,3.941979,4.399398,4.052255,3.886437,4.230085,4.094221,4.248213
8024511,5.736011,5.548521,5.571949,5.360626,5.913686,5.611026,5.47811
8037467,5.222262,5.050573,4.997462,4.644449,4.531342,5.049397,4.1691
7921492,5.238207,5.225307,5.762743,5.363557,5.742116,5.632032,5.578998
8107591,4.178723,3.977407,4.358213,4.144755,4.222362,4.491976,4.555609
8035941,5.208327,5.467587,5.799179,5.555309,5.331647,5.675098,5.66044
8174277,2.775604,2.727977,2.71162,2.38387,2.484262,2.660695,2.677307
7932017,3.048307,2.875482,2.996871,2.754284,2.901665,2.604957,2.778464
7990922,6.81185,6.389793,6.621954,6.868499,7.014799,6.772062,6.271067
8145609,2.597951,2.70805,2.794853,2.848604,2.854942,2.810379,2.866567
7968035,8.223071,8.027057,7.937497,8.363678,8.26462,8.165752,7.897103
8147262,8.695999,8.379915,8.325586,8.424402,7.873649,8.605801,7.920894
8112647,2.679375,2.835462,2.296095,2.571022,2.505683,2.313171,2.198486
8162214,4.676878,4.879691,4.867546,4.677646,4.682813,4.880316,4.612486
8081115,6.715839,6.542086,6.26413,6.841807,6.203845,6.850748,6.015998
7953264,5.079664,5.363914,5.380124,5.322792,5.201779,5.253893,5.587579
7946089,8.658003,8.554918,8.273325,8.538058,8.375064,8.506574,8.529222
8088468,7.411746,7.333073,6.925629,6.340895,7.687396,6.069724,6.333785
8095430,2.560082,2.915629,2.662398,2.687068,2.788615,2.709062,2.745005
7991917,8.066124,7.843596,8.104815,7.971873,8.020927,7.936745,8.206203
8119801,7.752056,7.78109,7.492061,8.067303,8.057224,7.672346,7.810871
8081959,3.050477,3.324971,3.25949,3.258664,3.241971,3.026391,3.13696
8061402,5.137235,5.460361,4.999278,4.827628,4.7889,5.014282,5.126384
8051319,4.52121,4.425628,4.385098,4.057486,4.40241,3.935246,4.392835
7948161,2.976464,3.112811,2.958194,2.794511,2.994054,3.164232,3.142711
7917946,3.691297,4.245455,3.927995,3.648509,3.690258,3.599914,3.591879
8124942,5.94613,6.027288,5.837305,5.81231,5.726974,5.532666,5.898405
8133233,6.453745,5.958868,6.230008,7.509696,6.411858,6.246245,5.915741
8081452,2.214849,2.541857,2.388647,2.299515,2.401978,2.347486,2.388718
7975191,4.22014,4.27562,4.507832,3.941058,4.295817,4.235019,4.225616
7960689,10.82949,10.74204,10.78671,10.73454,10.65467,10.4728,10.73905
8005574,5.53668,5.482066,5.482066,5.363822,5.612688,5.01261,5.793882
8061368,6.653404,6.850836,7.066484,6.528644,6.620245,6.578661,6.850224
7960221,9.436817,9.199973,9.318022,9.432946,9.399416,9.271225,9.360273
7984132,11.01213,10.90335,10.96921,11.04779,10.93689,10.87609,11.06004
7903032,8.302105,8.326759,8.099705,8.276944,8.073566,8.289911,8.004795
7936683,7.591368,7.71387,7.468044,7.634896,7.66105,7.507783,7.477613
8047536,3.040015,3.221471,3.066081,2.815269,3.32894,3.00677,3.152982
7967588,7.141583,6.87451,7.138064,7.389299,7.28852,7.231563,7.088798
7984538,4.442314,4.530194,4.727159,4.945235,4.818274,4.903449,5.013564
8138155,5.929644,5.872311,6.195555,5.701008,5.835646,6.000846,6.455228
7992388,7.063358,7.166249,7.13607,7.236812,7.137924,7.044198,7.296445
8155110,8.656345,8.672573,8.443258,8.805836,8.815926,8.429064,8.623343
7930804,4.345258,4.682571,4.547646,4.656545,4.50842,4.542523,4.599856
7929344,5.300723,6.093105,5.551371,5.068196,5.608149,5.273216,5.903941
7953979,2.790285,2.416364,2.640886,2.76432,2.440708,2.299493,2.412857
8003125,7.090339,6.979633,6.861742,7.259403,7.56465,6.759518,7.274861
7978558,8.776361,8.780813,8.731381,8.595276,8.289291,8.68366,8.487535
7982056,2.856617,3.091916,2.950381,2.649936,2.811474,2.611929,3.71675
8096733,8.085269,7.485998,7.56735,7.729343,7.645025,7.682103,8.722457
7991182,3.425515,3.64485,3.294229,3.435923,3.234483,2.936135,3.14168
8049827,9.848126,9.60267,9.449331,9.55595,9.486303,9.5832,9.692771
8123644,7.715576,7.258673,7.036552,6.978664,7.766874,9.782381,8.674528
7938707,4.837726,4.854712,5.032498,4.551413,4.7091,4.899937,4.9041
8011692,7.178832,7.129898,7.324118,7.443838,7.492173,7.132751,6.677813
7922889,9.585503,9.561909,9.559665,9.701311,9.679481,9.402571,9.75835
8096675,10.73195,10.39826,10.55944,10.59575,10.59052,10.35152,10.91636
7907286,4.111505,4.235327,4.400488,3.901134,3.925094,3.952266,4.354568
8035069,5.085482,5.645297,6.046841,5.658003,5.048169,5.517015,5.787553
8045974,7.237439,5.891047,7.006454,6.093835,6.414412,6.261126,6.233737
8169352,7.367734,7.168066,6.926795,7.132484,6.700304,7.081358,6.897303
8068006,3.169605,3.189817,3.25745,3.186417,3.250881,3.214868,3.20073
8029759,6.975868,6.599397,7.062693,6.747958,6.874817,7.007391,6.874709
7978107,6.142775,6.272776,6.135649,6.021777,6.134889,6.377265,6.465883
8053449,7.105362,7.164523,7.364259,7.325804,7.345872,7.292634,7.444132
8063796,5.066227,5.078428,5.100016,4.785799,5.173907,5.186255,5.304594
8149161,6.959504,6.894578,6.736489,6.647603,6.870243,6.538292,6.508915
8060805,4.08188,3.936143,4.19674,3.852126,3.867762,4.340069,4.350187
7964810,7.700017,7.316848,7.095345,7.314085,7.423163,7.082165,7.160206
7913609,5.536899,5.72064,5.647885,5.270248,5.331431,5.469384,5.48758
8163962,4.039991,4.421278,5.188796,4.539224,4.454227,4.962126,4.698514
8162373,4.180731,4.4,4.639749,3.737384,4.139192,4.084381,4.03183
8149258,7.848115,7.945075,7.627094,7.609504,8.159866,8.147192,7.490752
8150976,3.738486,3.661942,3.653414,3.487013,3.408078,3.581846,3.757744
8081657,7.874615,7.091639,7.261858,6.824343,7.36792,6.639438,6.974649
8005736,11.67532,12.13608,11.66677,11.69624,11.93948,11.80999,11.45856
8137252,9.908462,9.760218,9.812349,9.681316,9.516679,9.870494,9.27407
8108401,3.86391,3.781056,3.763186,3.866359,3.868622,3.849207,3.885725
8058075,4.336069,4.794998,4.575248,4.31565,4.370024,4.223567,4.520971
8042119,9.916356,9.81238,9.649494,9.93763,9.576991,9.693133,9.755639
8106170,4.716859,5.039824,4.751385,4.86281,4.863277,4.980422,4.56979
8161964,6.933769,6.640162,6.578176,6.475516,6.829041,6.812342,6.963854
7960865,10.9825,10.68094,11.09401,10.80177,10.95815,10.78017,11.00992
8168087,7.914824,8.200106,7.842471,7.831741,7.873636,8.039189,7.821162
