"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_MI_Males_to_Overweight_Females","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_MI_Males_to_Post_EGCG_Females"
"CDH18",4.14315442857143,4.21807314285714,4.10866428571429,2.7295652465,2.69127359716667,1.01808253000879,1.01422807750711,0.658813301207592,1.53947723224174,0.647111881196804
"CDH19",3.10441928571429,3.18711114285714,3.177612,2.621034904,2.59110244883333,1.0266368198147,1.01155201531308,0.844291528551347,1.19810750327996,0.822385786537186
"CDH2",6.28024314285714,6.05470914285714,6.47472385714286,3.33930936133333,3.30049937483333,0.964088333067723,1.01175882255756,0.531716572969202,1.90281603770165,0.551522671451985
"CDH20",4.6485415,4.60798414285714,4.52623557142857,3.76374676933333,3.68959839183333,0.991275251142136,1.02009659849812,0.809661862615044,1.259904468272,0.816788133953875
"CDH22",5.32708964285714,5.44508942857143,5.273304,5.2984128635,5.24548562216667,1.02215089169234,1.01009005555361,0.994616801803666,1.01555700016518,0.973062597594488
"CDH23",7.18845514285714,7.09824257142857,7.03976914285714,5.49468005766667,5.408346656,0.987450353429803,1.01596299334306,0.764375647961927,1.32914097414268,0.774090206466532
"CDH24",5.38329221428571,5.367252,5.37079142857143,5.21427189966667,5.19722930416667,0.997020370872095,1.00327916943867,0.968602797713543,1.03580040425961,0.971497499962117
"CDH26",5.81751514285714,5.830601,5.79573914285714,3.86515620033333,3.82843537183333,1.00224938944232,1.00959160203413,0.664399852070698,1.51955422459471,0.662908712212228
"CDH3",4.90156614285714,4.82344357142857,4.83121228571429,4.50328444116667,4.4536758655,0.98406171228712,1.01113879347416,0.918743991189251,1.10056642891924,0.933624364933313
"CDH4",5.15646835714286,5.134464,5.03003014285714,4.8220149495,4.78711451733333,0.995732669024842,1.00729049452239,0.935139055555423,1.07715583959234,0.939146705381516
"CDH5",4.92803628571429,4.93689214285714,4.83506142857143,4.34050312516667,4.26303201883333,1.00179703570132,1.01817277139629,0.880777428069919,1.15599326112098,0.87919747881198
"CDH6",4.13715842857143,4.097198,4.07926014285714,2.9110169325,2.85590824866667,0.990341092984145,1.01929637755662,0.703627135087785,1.44863142242155,0.710489688928873
"CDH7",4.21832314285714,4.14362828571429,4.085303,3.024506375,2.96123314133333,0.982292760745622,1.02136719084475,0.716992575621281,1.42451571407099,0.729917397616815
"CDH8",3.21151964285714,3.25959014285714,3.23903542857143,2.85552680883333,2.82297562916667,1.01496814758923,1.01153080435068,0.889151282379484,1.13763633298002,0.876038607212858
"CDH9",3.38495178571429,3.41278471428571,3.32163528571429,2.58398222933333,2.58530017716667,1.00822254801055,0.999490214774679,0.763373422404024,1.30930706446011,0.757147738770904
"CDHR1",5.45967935714286,5.59518485714286,5.41481385714286,4.20169234633333,4.25885888966667,1.02481931467692,0.986577028069175,0.769585917318805,1.2819582659547,0.750947904959639
"CDHR2",5.02725114285714,5.16687242857143,5.03960685714286,4.4063885795,4.37105034783333,1.02777288855216,1.00808460869919,0.876500587355919,1.15012428199302,0.852815439207255
"CDHR3",5.36825678571429,5.49157014285714,5.37479842857143,3.44627941983333,3.44013179233333,1.02297083803275,1.00178703255314,0.641973653161373,1.56047997860953,0.6275581172929
"CDHR4",4.77037285714286,4.78971928571429,4.77650157142857,4.8105990325,4.7762466875,1.00405553803671,1.00719233055736,1.00843250130792,0.998770199543396,1.00435928402902
"CDHR5",5.54424014285714,5.63942571428571,5.39673971428571,5.27453968666667,5.2378711905,1.01716837095363,1.00700064870499,0.951354838671998,1.05849112000173,0.93529730754415
"CDIP1",6.67743221428571,6.55989142857143,6.61698828571429,5.52027350916667,5.4930194215,0.982397307536449,1.00496158589209,0.826706034897155,1.21562144640338,0.841519035684534
"CDIPT",10.5233807142857,10.4519471428571,10.62211,7.2424072945,7.1680306095,0.993211917978827,1.01037616732571,0.688220590999648,1.46809929917693,0.692924217421965
"CDK1",3.24904757142857,3.211545,3.33617214285714,2.76430567066667,2.73270977966667,0.988457364626373,1.01156210997417,0.850804923564488,1.18894717456051,0.860740133071986
"CDK10",7.3849505,7.32750757142857,7.258278,6.2009750475,6.27370325233333,0.992221623073651,0.988407452200376,0.839677266286348,1.17712779884088,0.846259793941238
"CDK11A",8.16998864285714,8.12604414285714,8.14928642857143,7.3362364465,7.3326525245,0.994621228753063,1.00048876201184,0.897949405708651,1.11419279933959,0.902805389378621
"CDK11B",7.90064179220779,7.84780849350649,7.82288077922078,7.72270799816667,7.75731839933333,0.993312783936944,0.995538354959153,0.977478564562108,1.0184758940521,0.984059180923779
"CDK12",9.75693685714286,9.67476485714286,9.832626,7.108333788,7.13306937825,0.991578094518482,0.99653226557344,0.728541538402611,1.36784550096954,0.73472935962386
"CDK13",9.9631095,9.98388914285714,10.0105221428571,8.23721016916667,8.44083988866667,1.00208565838377,0.97587565666618,0.826771016535216,1.18034575130103,0.825050243577663
"CDK14",8.44551864285714,8.46452585714286,8.39356914285714,4.87042710066667,4.753128207,1.00225056803371,1.02467825157628,0.576687744900767,1.77683375559264,0.575392784293608
"CDK15",4.841086,4.65443371428571,4.74659942857143,3.345166443,3.29263765066667,0.961444129330838,1.01595340815066,0.690995045946302,1.47027596523408,0.718705356729603
"CDK16",8.0233575,8.039171,7.89413014285714,6.50704904866667,6.5590591165,1.00197093299158,0.992070498693556,0.811013225905323,1.22324823690282,0.809417917427888
"CDK17",7.82650167857143,7.83089171428571,7.85507757142857,7.5468824095,7.89334355166667,1.00056091928355,0.956107175634904,0.96427276444123,0.991531868256117,0.963732188472534
"CDK18",6.17379328571429,6.15830885714286,6.18784171428571,5.05159026583333,4.96595081783333,0.997491910102131,1.01724532745924,0.818231196292617,1.24322481478138,0.820288553727558
"CDK19",8.98363464285714,8.95177571428571,9.12241985714286,7.44749205733333,7.36545635566667,0.996453670497746,1.0111378980073,0.829006560641333,1.21969830639829,0.831956954132378
"CDK2",7.15501957142857,7.19026628571429,7.20947042857143,6.15063742683333,6.30457826266667,1.00492615204387,0.975582690955727,0.859625520997044,1.13489265630945,0.85541163323165
"CDK20",5.45737228571429,5.44910214285714,5.50318871428571,5.29824456483333,5.288047216,0.998484592506398,1.00192837703916,0.970841695865699,1.03202033998523,0.97231514952944
"CDK2AP1",10.3686495714286,10.4551271428571,10.3644528571429,6.53786516783333,6.42344526616667,1.00834029261311,1.01781285539543,0.630541626736888,1.61418820302587,0.625326223057935
"CDK2AP2",7.92625321428571,7.91030342857143,7.93304842857143,6.39491435516667,6.3813674855,0.997987726952057,1.00212287878695,0.806801673158881,1.24209320843786,0.808428451943918
"CDK4",8.44992157142857,8.46072957142857,8.34541885714286,6.3653150385,6.43991324316667,1.00127906512607,0.988416271795925,0.753298712265309,1.31211729915689,0.752336424981047
"CDK5",7.23517542857143,7.29660614285714,7.27969242857143,6.942635804,6.73749203666667,1.0084905632064,1.03044809050859,0.959567030895173,1.07386775215411,0.951488358844248
"CDK5R1",6.74326292857143,6.74377628571429,6.66401085714286,5.532780406,5.55214510766667,1.00007612889313,0.996512212614917,0.820490089828386,1.21453290535581,0.820427631580898
"CDK5R2",5.86056228571429,5.86983242857143,5.88865014285714,5.56458743133333,5.64016317183333,1.00158178386394,0.986600433675852,0.949497191574531,1.03907672653543,0.947997664166303
"CDK5RAP1",7.2151745,7.20639228571429,7.15562471428571,7.1935143645,7.18194996383333,0.998782813321326,1.00161020345796,0.996997974823755,1.00462611635196,0.998212986373248
"CDK5RAP2",7.69185978571429,7.63204414285714,7.72443614285714,6.302964913,6.47690997483333,0.992223513620432,0.973143819736694,0.819433152526543,1.18758170417711,0.825855405841562
"CDK5RAP3",7.31087121428571,7.19547385714286,7.27131785714286,7.582044253,7.56078332916667,0.984215649029987,1.00281200014704,1.03709175428838,0.966946266808507,1.05372410539348
"CDK6",8.33152642857143,8.27455785714286,8.30615357142857,6.4750516585,6.51825330233333,0.993162288817424,0.993372205431497,0.777174712702706,1.27818390021588,0.782525395349134
"CDK7",7.124351,7.04778228571429,7.16668757142857,5.81813366466667,5.89775055883333,0.989252534822371,0.986500464308818,0.816654550662463,1.20797767367925,0.825526871972182
"CDK8",8.17103021428571,8.09337357142857,8.35282428571429,6.2175253695,6.3387876005,0.990496101370257,0.980869806871201,0.760923066791465,1.28905253327011,0.768224191633667
"CDK9",10.3854971428571,10.4030357142857,10.3880628571429,7.88975950716667,7.9022795415,1.00168875607853,0.998415642693026,0.759690113880881,1.31424066793842,0.758409345488669
"CDKAL1",8.72665764285714,8.84208185714286,8.71997457142857,7.338165897,7.4430927445,1.01322662341179,0.985902789189677,0.840890773686575,1.17245047756601,0.829913816175773
"CDKL1",5.56890557142857,5.49617071428571,5.63483385714286,4.32032705933333,4.38441186166667,0.986939111067706,0.985383489426794,0.775794633958042,1.27016022835766,0.786061293202536
"CDKL2",3.25144914285714,3.32556171428571,3.334019,2.74860845133333,2.72353485283333,1.0227937046444,1.0092062704738,0.845348744688668,1.19383423328496,0.826509530563229
"CDKL3",4.12294028571429,4.10052285714286,4.20215742857143,3.21198621866667,3.21622020416667,0.994562756911832,0.998683552359221,0.779052325787008,1.28192102032471,0.783311380174747
"CDKL4",2.736854,2.726751,2.71521571428571,2.61358287083333,2.583624809,0.996308535274443,1.01159536080044,0.9549588216373,1.05930783388758,0.958497079796919
"CDKL5",7.82229514285714,7.86722457142857,7.94988414285714,5.8150815645,5.76239422283333,1.00574376544875,1.00914330738739,0.743398383505126,1.35747309891807,0.739152862830261
"CDKN1A",7.45908135714286,7.58611285714286,7.58902128571429,6.76877418333333,6.6619451075,1.01703044837798,1.01603571841399,0.907454129971583,1.11965518129914,0.89225856651474
"CDKN1B",9.86180164285714,9.88537842857143,9.84913457142857,7.96696268766667,8.093677133,1.00239071790005,0.984344020245547,0.807860771914542,1.21845750464249,0.805934011048073
"CDKN1C",7.12156721428571,7.11633585714286,7.05777485714286,5.9457052365,5.8286781185,0.999265420519748,1.02007781449255,0.834887189518207,1.22181514736285,0.835500931358114
"CDKN2A",6.02946407142857,6.08122414285714,6.01300914285714,4.79518129066667,4.7456938555,1.00858452273957,1.01042786085101,0.795291461041999,1.270512648944,0.788522372802025
"CDKN2AIP",7.66687678571429,7.71847828571429,7.72777271428571,6.64222872416667,6.95256416,1.00673044597458,0.9553638875253,0.866353915657436,1.10274088944392,0.860561949945549
"CDKN2AIPNL",5.7396215,5.76190514285714,5.70698914285714,5.39031473083333,5.38362520683333,1.00388242375514,1.00124256866758,0.939141149086805,1.06612575717842,0.935509106309315
"CDKN2B",5.97227642857143,5.99105414285714,5.99782271428571,5.4799907095,5.31714818116667,1.00314414687771,1.03062591501778,0.917571511473191,1.1232104551318,0.914695574239392
"CDKN2C",5.256745,5.21097928571429,5.17315157142857,4.616965962,4.45303211133333,0.991293906345902,1.03681398349889,0.878293689726247,1.18048665910609,0.886007352717222
"CDKN2D",7.62866364285714,7.56627985714286,7.570467,7.1270154045,6.9245887765,0.991822449037625,1.02923301795003,0.934241662518855,1.10167749870527,0.941944461355315
"CDKN3",4.178784,4.19836614285714,4.396823,3.106504009,3.14576729666667,1.0046860863967,0.987518692908953,0.743399038811291,1.32838306394371,0.739931655147617
"CDNF",6.296252,6.35233457142857,6.06387157142857,4.19955377183333,4.245728733,1.00890729459821,0.989124373206471,0.666992644486487,1.48296144100358,0.661103996430228
"CDO1",4.71233085714286,4.82492414285714,4.66669742857143,3.51615109883333,3.48789387016667,1.02389333201076,1.00810151619244,0.746159640616833,1.35105339570372,0.728747436172374
"CDON",5.110729,5.17338757142857,5.22944385714286,3.28743497383333,3.2843048365,1.01226020229767,1.00095305931975,0.643241888551189,1.55610677279469,0.635451129157436
"CDPF1",6.94717792857143,7.08572157142857,7.01497385714286,5.66333086316667,5.65959427983333,1.01994243479606,1.00066022105978,0.815198764360889,1.22750458514776,0.799259582256613
"CDR1",3.33928892857143,3.25974657142857,3.24416257142857,3.49549732366667,3.49007656416667,0.976179851805489,1.00155319214359,1.0467789395996,0.956795321585948,1.07232180388023
"CDR2",7.80135157142857,7.93655214285714,7.89548928571429,7.66727788566667,7.88682117566667,1.017330403609,0.972163272741956,0.982814043882739,0.989162984384406,0.966071632575007
"CDR2L",5.27701714285714,5.26088814285714,5.25150957142857,4.92806253866667,4.868083619,0.99694353844921,1.01232084827643,0.933872755243403,1.0840029785563,0.936735852359386
"CDRT1",2.11165907142857,2.01684185714286,2.094958,3.697497299,3.65497465483333,0.955098237415018,1.01163418304705,1.75099160135665,0.57774930631492,1.83331047295797
"CDRT15P1",5.61296671428571,5.68376371428571,5.75240285714286,4.66405400316667,4.56417458583333,1.01261311595164,1.02188334724166,0.830942751058199,1.22978790769917,0.820592522423816
"CDS1",3.62666414285714,3.65173671428571,3.59532057142857,3.13502767916667,3.0967733095,1.0069133976682,1.01235297706465,0.864438380747562,1.17111063045254,0.858503206680356
"CDS2",10.62903,10.5495628571429,10.6714942857143,7.854590426,7.8249586995,0.992523575259727,1.00378682209555,0.738975280528891,1.35834966140833,0.744541791196761
"CDSN",5.46608278571429,5.46757185714286,5.43121280952381,4.72819817597222,4.63851536483333,1.0002724202115,1.01933437837003,0.865006689677195,1.17841213314827,0.864771108548904
"CDT1",5.48893,5.51280914285714,5.39656514285714,5.244100466,5.224239418,1.00435041854371,1.00380171091156,0.955395763108657,1.05066585981646,0.951257395296316
"CDV3",10.0258465,10.0685225714286,10.0385288571429,9.37416319916667,9.40050471516667,1.00425660530795,0.997197861519339,0.934999673011817,1.06652215001014,0.93103661760343
"CDX1",5.52620707142857,5.57825557142857,5.33658885714286,4.54275208933333,4.5114485445,1.00941848528787,1.00693869042826,0.822037978421064,1.22492964663549,0.814367866650102
"CDX2",5.92061578571429,5.96926928571429,5.84787814285714,2.95970210433333,2.91165142666667,1.00821764184013,1.01650289496421,0.499897681500415,2.03342190328475,0.495823184156982
"CDX4",4.16798128571429,4.175964,4.13348314285714,3.29655208633333,3.27657430266667,1.00191524715168,1.0060971556941,0.790922957747489,1.2720545608632,0.789411040500668
"CDY2B",3.30692694642857,3.31993835714286,3.34127503571429,2.71142542858333,2.69021498358333,1.00393459272765,1.00788429368264,0.819922989684313,1.22924263176313,0.816709570149002
"CDYL",8.23525985714286,8.28131485714286,8.219459,5.48358279366667,5.5138146315,1.00559241612274,0.994517073958088,0.665866395085333,1.49356850157701,0.662163302357346
"CDYL2",7.29136471428571,7.22032814285714,7.27705214285714,6.55551891616667,6.43562788966667,0.990257438187204,1.01862926641432,0.899079825663182,1.1329686612231,0.907925344452919
"CEACAM1",8.94846692857143,8.82837042857143,9.133706,5.78028153533333,5.84426972816667,0.986579097742816,0.989051122585095,0.645952159344474,1.53115228160055,0.654739352194205
"CEACAM16",5.48776771428571,5.55567,5.576439,5.00164632183333,5.00308094466667,1.0123733891902,0.9997132521242,0.91141727970976,1.09687765898246,0.90027779220748
"CEACAM19",5.96684271428571,6.00187214285714,5.91183657142857,4.6249608175,4.48731961833333,1.00587068073498,1.03067336648014,0.775110228132376,1.3297119933039,0.770586361624546
"CEACAM20",4.45846978571429,4.39811328571429,4.38135671428571,4.02140649983333,4.07836821983333,0.986462507788346,0.986033208153449,0.901970113763833,1.09319942324788,0.914348093964619
"CEACAM21",7.68552871428571,7.71568485714286,7.71164128571429,5.06836096266667,5.03657945816667,1.00392375644906,1.00631013662427,0.659468092708534,1.52594211569994,0.656890613925813
"CEACAM3",9.86698257142857,10.006829,9.87756442857143,5.47881674033333,5.38919644,1.01417317072966,1.01662962212105,0.555267702225209,1.83088196566622,0.547507780969709
"CEACAM4",8.55668928571429,8.43145314285714,8.37539957142857,5.93506661066667,5.7506888615,0.985363948756882,1.03206185443296,0.693617170437109,1.48794161739475,0.703919776354883
"CEACAM5",5.20773357142857,5.10398814285714,5.21701042857143,3.62894699516667,3.63654227016667,0.980078583677818,0.997911401975907,0.69683806696186,1.43205638338143,0.711002238562262
