"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_Overweight_Females_to_MI_Males","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_Post_EGCG_Females_to_MI_Males"
"UMODL1",4.43493092857143,4.40665428571429,4.49869657142857,4.47860616233333,4.42772216016667,0.993624107497375,1.01149213982405,0.990248029815789,1.00162809863492,0.983934314826747
"UMPS",7.1692965,7.35789014285714,7.23564671428571,5.249315046,5.32163700566667,1.02630573904387,0.986409828481413,1.36575847271027,1.34719758081317,1.40168575869034
"UNC119",7.83346614285714,7.89228128571429,7.81873442857143,6.44096465216667,6.38459689333333,1.00750818881253,1.00882871068841,1.21619455561242,1.22693198548474,1.22532597396873
"UNC119B",6.89348242857143,6.84439585714286,6.86041971428571,5.53169290033333,5.68786709316667,0.992879278080826,0.972542573468187,1.246179524564,1.21196264182283,1.23730582670821
"UNC13A",3.96654335714286,4.01800285714286,3.886886,4.260129982,4.2230435225,1.01297338648961,1.00878192689761,0.931085054658518,0.939261775543981,0.9431643809273
"UNC13B",4.97841428571429,4.95347742857143,5.02300157142857,3.7437812045,3.68444822783333,0.994991004020212,1.01610362610565,1.32978238144106,1.35119669971367,1.32312150683843
"UNC13C",3.32250042857143,3.31788428571429,3.25098585714286,2.50408227616667,2.53324668333333,0.99861064190769,0.988487340234752,1.32683357100295,1.31155818753489,1.32499012404393
"UNC13D",8.85483835714286,8.75636885714286,8.77931885714286,7.14784533266667,7.06276452866667,0.988879582435227,1.0120463883023,1.23881224971041,1.25373546310406,1.22503614020928
"UNC45A",7.46135914285714,7.42906942857143,7.55539185714286,5.79726485216667,5.78564748266667,0.995672408515998,1.00200796359177,1.28704817411758,1.28963251999206,1.28147835539977
"UNC45B",4.55161964285714,4.60653114285714,4.68185428571429,4.27421234,4.22909156166667,1.01206416711163,1.01066914198366,1.06490255532254,1.07626415188404,1.07774971770755
"UNC50",7.3066395,7.34895528571429,7.30504871428571,6.5441629355,6.5985059475,1.0057914155631,0.991764345984929,1.11651246645523,1.10731725607799,1.12297865412986
"UNC5A",5.67723242857143,5.71753042857143,5.57733285714286,5.37355398466667,5.322049096,1.00709817688584,1.00967764252783,1.0565135187571,1.06673807891746,1.06401283859552
"UNC5B",5.65356028571429,5.72379657142857,5.52126957142857,5.75393438,5.68001219883333,1.01242337255902,1.01301444056438,0.982555571951846,0.995342983044214,0.99476222588214
"UNC5C",4.57283078571429,4.60672642857143,4.46342528571429,3.23425071816667,3.185541164,1.00741239823766,1.01529082553292,1.41387640730166,1.43549574477082,1.42435662229141
"UNC5CL",6.53866164285714,6.51520828571429,6.46465271428571,4.58266557283333,4.56490125433333,0.996413125739811,1.00389150115419,1.42682496440919,1.43237745540502,1.42170712267056
"UNC5D",4.91405278571429,4.995889,4.80703371428571,3.07321229933333,3.03450128916667,1.01665350737046,1.01275695953891,1.59899554833237,1.61939386984534,1.62562443248185
"UNC79",4.04786864285714,4.11170328571429,4.07298485714286,2.98324263416667,2.958426786,1.01576993931604,1.00838819073844,1.35686872951514,1.36825040322534,1.37826646703943
"UNC80",4.85215814285714,4.83695821428571,4.85485335714286,3.50137498316667,3.47530343216667,0.996867388052097,1.00750194954452,1.38578648850367,1.3961825888199,1.38144535719254
"UNC93A",4.815929,4.90725342857143,4.80927214285714,3.5088519215,3.42023985533333,1.0189629931362,1.02590814384801,1.37250847506304,1.40806762206759,1.39853534385504
"UNC93B1",7.99618721428571,7.94265495238095,7.91194657142857,8.06534168233333,7.80354159783333,0.993305276568673,1.03354888049456,0.991425723698836,1.02468694682244,0.984788402675969
"UNCX",7.12760392857143,7.16054871428571,7.06845214285714,5.370651317,5.2837025245,1.00462214034961,1.01645603477804,1.32713957914379,1.3489790342135,1.33327380454211
"UNG",5.86961435714286,5.81490342857143,5.79439128571429,5.8399896065,5.89056625916667,0.990678956871357,0.991413957429311,1.00507274030246,0.996443142967587,0.995704413942681
"UNK",7.99456685714286,7.92048885714286,7.97156085714286,6.315756016,6.31866178716667,0.990733957033105,0.999540128706909,1.26581312465045,1.26523101353201,1.25408404584938
"UNKL",7.47607671428571,7.40913707142857,7.43932471428571,6.08984889366667,6.09423845033333,0.991046153562172,0.999279720230438,1.22762926384934,1.22674502732606,1.21663725993824
"UPB1",5.92468257142857,5.99120828571429,5.82835742857143,4.25338904066667,4.22526244516667,1.01122857022021,1.00665676886703,1.39293220412773,1.40220463185805,1.40857284119377
"UPF1",9.32811742857143,9.173675,9.22683828571429,6.50175985933333,6.56517326733333,0.983443344302422,0.99034093916218,1.43470654567176,1.4208486278627,1.41095260336801
"UPF2",8.50267864285714,8.51805728571428,8.63314642857143,6.9396042805,7.03610432333333,1.00180868212279,0.986285018186369,1.2252396965558,1.2084355564002,1.22745576569109
"UPF3A",7.44190328571429,7.49410357142857,7.37797485714286,6.48236391966667,6.63567175316667,1.00701437303203,0.976896410913207,1.14802306349023,1.12149961036919,1.15607572550693
"UPF3B",6.74115435714286,6.82080871428571,6.72468471428571,6.07802939116667,6.33160986083333,1.01181613013481,0.959950079799565,1.1091019676443,1.064682522346,1.12220726082676
"UPK1A",4.77092742857143,4.78280142857143,4.60208057142857,5.00084309983333,4.91427726033333,1.00248882427532,1.01761517206177,0.954024618114981,0.970829925914238,0.956399017743795
"UPK1A-AS1",5.23367892857143,5.32731971428571,5.27775071428571,3.75520662433333,3.78771120916667,1.01789196223006,0.991418409947761,1.39371263745056,1.38175236694534,1.41864889131939
"UPK1B",4.03583864285714,4.03657628571429,3.88065828571429,3.15453323866667,3.13178594633333,1.00018277312906,1.00726336113743,1.2793774347938,1.28867001513378,1.27961127061081
"UPK2",5.85595442857143,5.88391685714286,5.73212057142857,4.9722393455,4.91305719933333,1.00477504203841,1.01204588991447,1.17772979570487,1.19191659917292,1.18335350498925
"UPK3A",6.14043035714286,6.08712385714286,6.310998,4.6273397965,4.58663120683333,0.991318768083089,1.00887548787572,1.3269892912959,1.33876696866202,1.3154693895069
"UPK3B",6.413719,6.39868071428571,6.29251314285714,6.66214513966667,6.625582407,0.997655293954367,1.0055184179172,0.962710788423457,0.968023428887374,0.960453514617644
"UPP1",7.61722864285714,7.63062714285714,7.70083557142857,6.476245422,6.345863439,1.00175897306333,1.02054597995266,1.17617973787423,1.20034550318932,1.17824860635078
"UPP2",4.52006157142857,4.49172714285714,4.51628271428571,3.15457370683333,3.10317932366667,0.99373140650328,1.01656184764274,1.43285971148411,1.45659051571913,1.42387769641499
"UPRT",7.15183814285714,7.29066014285714,7.21634757142857,5.917254688,6.05470309283333,1.01941067418292,0.97729890256782,1.20864125679106,1.1812037738601,1.23210179843067
"UQCR10",7.31544335714286,7.38643728571429,7.38552114285714,6.940222824,6.92824136633333,1.00970466520011,1.00172936493305,1.05406462337856,1.05588748577541,1.06429396764773
"UQCR11",7.51639171428571,7.52080128571429,7.60373814285714,5.99994707633333,6.02791488733333,1.00058666067392,0.995360284356574,1.2527430023398,1.24693063103465,1.2534779373938
"UQCRB",6.8155455,6.84163342857143,6.85616085714286,5.00749124466667,5.12650067383333,1.00382770954598,0.976785445523472,1.36106987850633,1.32947324766539,1.36627965867304
"UQCRBP1",5.18135221428571,5.07471742857143,5.252105,3.14123020066667,3.20952353,0.979419506471636,0.978721661114187,1.64946593636661,1.61436804119199,1.61551911333796
"UQCRC1",7.11176685714286,7.085939,7.03889342857143,6.87842707533333,6.8289195695,0.9963682924846,1.00724968354503,1.03392342162735,1.04141903924394,1.03016851416668
"UQCRC2",10.1210300714286,10.2150314285714,10.2037085714286,8.7696632225,8.8017942045,1.00928772629657,0.996349496335239,1.15409563795579,1.14988260759995,1.16481456236119
"UQCRFS1",7.58152707142857,7.75779507142857,7.54628092857143,5.95699511133333,5.97462323966667,1.02324966966936,0.997049499587471,1.27270997033463,1.26895483904213,1.30230005672981
"UQCRH",5.83930578571429,5.75522542857143,5.96724385714286,6.080594765,6.08040880683333,0.985600966925116,1.00003058316843,0.96031819441832,0.960347563991408,0.946490540974478
"UQCRHL",7.29536628571429,7.354431,7.48557642857143,5.86068830433333,5.83633966033333,1.00809619585536,1.00417190318197,1.24479684072606,1.24999001262679,1.25487495974871
"UQCRQ",7.40626892857143,7.51922957142857,7.47885671428571,6.009397861,5.96070964666667,1.01525203094116,1.00816819090669,1.23244775930662,1.24251462788716,1.25124509066493
"URB1",6.82891728571429,6.76720228571429,6.79303171428571,5.8789206405,5.9431108155,0.990962696219926,0.989199229663935,1.16159371818523,1.1490476112113,1.15109604288496
"URB2",6.84099007142857,6.91734185714286,6.89565985714286,4.94913315366667,5.01056243116667,1.01116092625732,0.98774004348935,1.3822602583162,1.36531380766285,1.3976875631277
"URGCP",6.68980692857143,6.66368185714286,6.79275828571429,5.33998753466667,5.396130996,0.996094794407744,0.989595608154259,1.25277575746046,1.23974138758499,1.24788341056658
"URI1",9.37075,9.49371328571429,9.408977,8.20087034966667,8.49633002816667,1.01312203246424,0.965225023331191,1.14265310881069,1.10291737361125,1.15764703999987
"URM1",7.61080385714286,7.67148828571429,7.60423114285714,6.5386868805,6.50109294616667,1.00797345848224,1.00578270986811,1.16396518081332,1.17069605375055,1.17324600885731
"UROC1",4.92160971428571,4.91123971428571,4.90638271428571,4.77805341383333,4.727277636,0.997892965797369,1.01074101877297,1.03004493420621,1.04110866618152,1.02787459429959
"UROD",8.31227371428571,8.09998714285714,8.29935257142857,5.47499576683333,5.44221521266667,0.97446107061372,1.00602338439141,1.51822468332125,1.52736953418142,1.4794508503414
"UROS",8.67909,8.73327471428571,8.71804557142857,5.82668258883333,5.85349400333333,1.00624313312637,0.995419587944443,1.48954226829401,1.48271955093105,1.49884167897232
"USB1",8.33922821428571,8.439364,8.44071442857143,5.89073254883333,5.7576928565,1.01200780013944,1.02310642398772,1.41565215279334,1.44836281165491,1.43265102091105
"USE1",8.4606245,8.59127014285714,8.57102285714286,6.52532649516667,6.54472907033333,1.01544160751457,0.997035389095844,1.29658255510537,1.29273869232437,1.31660387403155
"USF1",10.1687578571429,10.1634085714286,10.1780167142857,7.0247019465,6.968302124,0.999473948953309,1.00809376825177,1.44757143215299,1.45928773985272,1.44680993568595
"USF2",9.47707528571429,9.50054671428571,9.44264171428571,7.86838580466667,7.89200182816667,1.0024766531724,0.997007600351065,1.20444974623556,1.20084555123777,1.20743275052057
"USH1C",4.89464992857143,4.84355914285714,4.88506985714286,3.63584734016667,3.58845191066667,0.989561912198039,1.0132077649861,1.34621986861172,1.36400042425595,1.3321679074224
"USH1G",5.49845714285714,5.50111585714286,5.34006742857143,5.370304123,5.2163902215,1.0004835382393,1.02950582586127,1.02386327048189,1.05407320184647,1.02435834752498
"USH2A",3.94447885714286,3.99902871428571,3.89787585714286,2.786067669,2.74575112966667,1.01382942059483,1.01468324601517,1.41578716878713,1.43657552009155,1.43536668501705
"USHBP1",5.51058528571429,5.52141157142857,5.40533885714286,5.22569714716667,5.18566010183333,1.00196463445405,1.00772072302216,1.05451677173869,1.06265840365551,1.05658851172082
"USO1",8.94585935714286,8.96792857142857,8.978835,7.940902284,8.04192938316667,1.00246697532396,0.987437455074134,1.12655451952453,1.11240212776157,1.1293337017253
"USP1",7.2321215,7.28103128571429,7.33999628571429,6.91571919483333,7.13653362033333,1.0067628545392,0.969058588209988,1.04575117876432,1.01339416091228,1.0528234418705
"USP10",9.82437471428571,9.82322257142857,9.849217,8.21680263433333,8.32213311666667,0.999882726087853,0.987343331228096,1.19564448015768,1.18051160400337,1.19550426225195
"USP11",8.77824785714286,8.81836328571429,8.79112985714286,7.08856181983333,7.263152182,1.00456986738405,0.975962177606666,1.23836796239569,1.20860029325802,1.24402713975649
"USP12",7.4698415,7.15892114285714,7.637543,7.4880978995,7.64161857883333,0.958376579055545,0.979909926444305,0.997561944335528,0.977520851497464,0.956040003608281
"USP13",6.47975914285714,6.51877528571429,6.63996428571429,4.97864445566667,5.080748009,1.00602123350529,0.979903834405394,1.30151072255861,1.27535534755492,1.30934742252877
"USP14",8.51567878571429,8.53636385714286,8.58605214285714,7.10787260833333,7.31586504333333,1.00242905726591,0.971569673064221,1.19806294442172,1.16400162322216,1.20097310792188
"USP15",10.64003,10.6745442857143,10.7211228571429,9.0938126395,9.03446414683333,1.00324381469923,1.00656912149986,1.17002960384117,1.17771567046723,1.17382496306865
"USP16",8.09310692857143,8.15758014285714,8.14589842857143,7.83938972433333,8.04096805,1.00796643549316,0.974931087350027,1.03236440758272,1.00648415442609,1.04058867204116
"USP18",6.584777,6.5409515,6.612998,5.3440549175,5.21390851716667,0.9933444215347,1.02496138931184,1.23216866249579,1.2629253041782,1.22396786728006
"USP19",8.83870914285714,8.67749457142857,8.77550957142857,6.38478534683333,6.41001595716667,0.981760394100212,0.996063877141346,1.38433927888287,1.37889034940312,1.35908947600445
"USP2",4.54790557142857,4.54561071428571,4.50226914285714,3.88735288166667,3.8594562685,0.999495403519968,1.00722812003192,1.16992352119026,1.17837986882959,1.16933318189956
"USP20",7.86827621428571,7.77910714285714,7.89091785714286,6.12359692016667,6.23857644116667,0.988667267264121,0.98156959010051,1.28491086478493,1.26122943086264,1.2703493133649
"USP21",8.24776857142857,8.25084457142857,8.21218971428571,6.3536498385,6.41163248133333,1.00037294935877,0.99095664902782,1.29811506473825,1.28637575460554,1.29859919591925
"USP22",7.97146985714286,7.96851056613757,7.94024911111111,7.94587488066667,7.92023505683333,0.99962876469982,1.00323725541595,1.00322116530408,1.00646884845486,1.00284873419363
"USP24",8.91890042857143,8.82449114285714,8.94219242857143,7.99477755116667,8.23141429416667,0.989414694505182,0.971251994548774,1.11559081806721,1.08351980714808,1.10378194845076
"USP25",10.24294,10.2444614285714,10.29054,7.91525502866667,8.04386749616667,1.00014853436332,0.984011115603124,1.29407580209395,1.27338497369348,1.2942680168193
"USP26",2.63282585714286,2.66819042857143,2.600898,3.53733121733333,3.498461955,1.01343217263406,1.01111038588766,0.744297238619248,0.752566668155424,0.754294767619439
"USP27X",6.57351028571429,6.38178542857143,6.62888242857143,5.1166803115,5.209047409,0.970833717631884,0.982267948389102,1.28472171125094,1.2619409595614,1.24725115505615
"USP27X-AS1",5.25058864285714,5.33342385714286,5.28718357142857,3.78232031833333,3.74241472683333,1.0157763671695,1.01066305965875,1.3881924852866,1.40299486457503,1.41009311963642
"USP28",8.02935521428571,8.05264328571429,8.15699357142857,7.10299232466667,7.53388308016667,1.00290036631922,0.942806285826981,1.1304186809272,1.06576583799441,1.13369730919598
"USP29",3.84613757142857,3.91551671428571,3.95570914285714,2.838166023,2.84707228066667,1.01803865347213,0.996871783787455,1.35514890258714,1.35090970381966,1.37959396404405
"USP3",10.9582128571429,10.9857057142857,10.9779785714286,8.907743658,8.88968727833333,1.00250888146646,1.0020311602761,1.23018951575929,1.23268822783577,1.23327591543561
"USP30",7.98819,8.04505585714286,8.05595428571429,5.75407486933333,5.82930748783333,1.00711874118453,0.987094072725273,1.38826660782144,1.37034973994297,1.39814931849765
"USP31",7.27645735714286,7.21172785714286,7.33942471428571,5.43227243083333,5.45679439033333,0.991104256257826,0.995506160257121,1.33948682614701,1.33346738701261,1.32757109459559
"USP32",10.6981835714286,10.5745057142857,10.7085342857143,8.30704429583333,8.0836399465,0.988439359231673,1.02763660316539,1.28784477251369,1.32343642743027,1.27295646173329
"USP32P1",6.191988,6.16513842857143,6.06067128571429,5.64828894766667,5.84170402066667,0.995663820500206,0.966890641443705,1.09625907197222,1.0599626372877,1.09150549585787
"USP33",7.74871557142857,7.75218928571429,7.88679142857143,7.30378496083333,7.4370645805,1.00044829549539,0.98207900197396,1.06091781356943,1.04190510752666,1.06139341824623
"USP34",10.0133511428571,9.95912942857143,10.1045085714286,7.97688144316667,8.14836127983333,0.99458505813767,0.978955297785941,1.25529647321447,1.22887913274532,1.24849911579203
"USP35",6.6059265,6.52510614285714,6.550492,5.15113020333333,5.07769430283333,0.987765477387183,1.01446245010438,1.28242273816439,1.30096971302781,1.26673290817512
"USP36",7.5744635,7.47674314285714,7.51870428571429,7.16065234733333,7.309760138,0.987098709084431,0.979601548087532,1.05778958851714,1.03621231846226,1.04414273730822
"USP37",7.16996271428571,7.23723714285714,7.254256,5.6063875235,5.76880019283333,1.00938281428401,0.971846369452161,1.27889174343225,1.24288629777697,1.29089134715023
"USP38",8.92974835714286,8.99952557142857,8.93026014285714,6.9229179305,7.02645266283333,1.0078140179874,0.985265006782017,1.28988216338684,1.27087575845733,1.29996132581317
