,Pretreatment_Placebo1,Pretreatment_Placebo2,Pretreatment_Placebo3,Pretreatment_Placebo4,Pretreatment_Placebo5,Pretreatment_Placebo6,Pretreatment_Placebo7
ID_REF,GSM1923000,GSM1923004,GSM1923010,GSM1923012,GSM1923007,GSM1923020,GSM192998
8024204,7.820555,8.232889,7.582736,7.716858,7.905768,7.951097,8.189488
8166179,7.262609,7.233477,7.293078,7.184385,7.201208,6.851724,7.253829
8043456,3.994485,3.974088,3.977746,4.126156,3.79125,3.921573,4.286438
7973010,3.81063,3.91608,3.787525,4.198663,4.034808,3.498812,3.921716
7983991,4.289973,4.308653,4.335069,4.135873,4.211048,4.396989,4.096509
7973875,4.462528,4.6529,4.458386,4.354045,4.318707,4.369699,4.344761
8171001,8.106043,8.039686,7.922957,8.202342,8.361201,8.638932,8.845559
8078008,6.869811,6.42245,6.889325,7.251578,7.413939,7.479161,7.27568
8086536,2.923935,3.006574,2.909212,2.884452,2.918994,2.850543,2.797835
8138157,4.292242,4.248893,4.440858,4.701033,4.474324,4.681299,4.483396
8155246,8.130609,7.521248,7.649889,7.017369,7.40165,7.382887,7.158461
7908407,9.050756,9.151252,8.843779,9.27081,9.091831,9.236717,8.968278
7953835,9.925295,9.993925,9.469427,9.901312,9.712651,10.02775,9.705755
7921076,6.495754,6.645168,6.370376,6.508378,6.556263,6.56351,6.553816
8022020,3.487508,3.267694,3.3613,3.53756,3.105129,3.172837,3.653699
8117626,4.752381,5.352164,4.817178,5.387363,4.890863,4.90658,4.628426
7909011,9.576871,9.887491,9.836512,9.627769,9.560035,9.707258,9.676994
8148658,7.499386,7.451697,7.235839,7.596147,7.52331,7.524219,7.482231
7904482,10.10273,10.1718,10.59752,10.07959,9.919546,10.20184,9.924768
8071861,5.817275,5.696071,5.613695,5.762536,6.086796,5.831876,5.666961
8143708,6.561333,6.79366,6.384544,7.01669,6.587829,6.849263,6.68024
8091698,4.655518,5.02646,4.524336,4.904786,4.799182,4.775678,4.710921
8082289,6.890097,6.670984,6.192601,6.600174,6.911258,6.435081,6.84436
8005601,5.489524,5.47685,5.390469,5.332354,5.418717,5.150213,5.315844
7920244,11.78144,11.30393,11.80813,11.7479,12.29071,12.45979,12.07014
8101609,5.195402,5.321332,4.901014,5.437168,5.015683,5.242709,4.866261
8033789,8.152599,7.85006,8.199559,8.161579,7.96474,8.233896,8.232177
7957956,3.250356,3.35315,3.018908,3.196353,2.928715,3.054406,2.720345
8055484,2.293964,2.351281,2.393828,2.254749,2.570728,2.432018,2.185306
8061715,7.013044,6.914773,7.013594,7.175436,6.916467,7.172087,7.160872
8048234,12.0707,12.01179,12.18224,12.26923,12.17644,12.20519,12.35213
7997500,2.412953,2.597925,2.388156,2.159665,2.388156,2.270699,2.735536
8121193,5.099092,5.25526,5.022185,5.445015,4.734836,4.977896,4.872374
7986291,3.75557,4.20287,4.018088,4.131194,4.00541,3.932417,3.730655
7933073,5.418945,5.594417,5.138064,5.471947,5.298931,5.636794,5.681694
8065323,4.15601,4.395977,3.954903,4.167579,4.053833,3.911633,4.012033
7918365,8.248732,8.35123,7.778117,8.176533,7.875514,7.991014,7.805659
7939590,7.25977,7.474504,7.296135,7.431439,7.525277,7.356977,7.552958
7954729,8.252984,8.094808,8.769141,7.983983,8.153945,8.387098,8.268323
8093440,7.401977,7.634832,7.036858,7.629699,7.272043,7.291482,7.325512
8159850,4.442153,4.808466,4.358002,4.334542,4.342078,4.397224,4.435474
7944989,5.589478,5.88047,5.951458,5.731999,5.658381,5.961935,5.857567
7968798,6.616286,6.723324,6.288917,6.972347,6.499345,6.244809,6.176598
7927307,4.968433,5.368383,5.058111,5.119859,4.789406,5.459212,5.190972
7951207,11.05054,11.03657,11.49689,11.38899,11.08961,10.9539,11.17588
7903144,5.529838,5.387794,5.394372,5.403108,5.028625,5.237372,5.007032
8082075,9.764931,9.693744,10.35342,9.512055,9.666844,9.595755,9.906963
8030768,5.024662,5.454273,4.780242,5.474914,5.081637,5.225333,5.152627
7927694,3.679317,3.549251,3.507079,3.39085,3.349013,3.117271,3.296476
8046564,6.296866,6.396942,6.162899,6.07144,5.985892,6.020638,5.711258
8002941,4.493647,4.866404,4.420024,4.557668,4.449965,4.466008,4.341105
8156633,6.520589,6.496706,6.181787,6.455862,6.43168,6.713309,6.454744
8065254,10.45809,9.727249,10.48941,10.11019,10.62557,10.20081,10.66686
8015323,5.509267,5.546316,5.383376,5.470596,5.233471,5.561512,5.377684
8139794,2.739847,2.788785,2.619382,2.60148,2.605086,2.739847,2.64238
8094259,7.294592,7.304412,8.80349,7.570459,7.073462,7.032915,7.569087
7997520,7.055055,6.95724,7.389928,7.548607,7.38926,7.519608,7.597023
7980680,9.950733,9.852077,9.856558,9.80938,9.898706,9.846212,9.817642
7922266,5.260725,5.25566,5.256036,5.483437,5.292445,5.129631,5.637009
8154416,4.837565,4.816272,4.993761,4.628588,4.749235,4.793018,4.838329
7963479,4.775372,4.926855,4.665368,4.936574,4.608101,4.886753,4.583923
7997498,3.981539,4.448091,3.991229,4.26886,4.117345,4.151797,3.933866
8147000,5.190111,5.079255,5.133067,5.435478,4.863617,4.743437,4.83147
8153262,9.25365,9.305135,9.222797,9.240516,9.597605,8.868237,8.548781
8091809,4.232175,4.302231,5.35257,4.74406,4.973232,5.377688,5.149666
7915347,6.326782,6.344116,6.44389,6.282054,6.748837,6.312241,6.087714
8133360,4.411534,4.281461,4.083371,3.993058,3.902236,3.800521,3.91276
8131506,5.374632,5.468646,5.176406,5.42601,5.099038,5.224626,5.3596
8088092,8.183369,8.237462,8.263421,8.28664,8.256147,8.267868,8.322939
8157841,2.980482,3.072206,2.789123,2.896801,2.930165,2.841822,2.742734
8052526,8.470317,8.429511,8.733338,8.319091,8.732724,8.772276,8.797899
8010237,6.9669,6.809216,6.575961,6.989653,6.925454,6.943786,7.272175
7938588,6.115649,5.904607,6.088252,6.27419,6.249601,6.248647,6.142648
7917737,5.343329,5.542605,5.411179,5.552259,5.801919,5.536798,5.534513
7935474,8.468056,8.31039,8.184678,8.119112,8.259815,8.189009,7.966024
8141127,3.744743,4.05195,3.785789,4.194818,3.63943,3.870205,3.63505
8006690,9.266055,9.427619,9.52669,9.200985,9.371896,9.477098,9.398303
8137006,2.724483,2.756675,2.58448,3.085356,2.662398,2.667785,2.498827
8035456,10.82206,10.96582,11.09622,10.99369,10.7766,10.70833,10.40676
7956005,3.250338,3.575943,3.622511,3.545045,3.263797,3.372695,3.260796
8143437,4.241811,4.672574,4.105247,4.333313,4.445335,4.135387,4.169879
7990269,5.104046,5.480594,5.035152,5.371756,5.023768,5.046505,5.013273
7896863,5.426355,5.674498,5.295971,5.666269,5.359588,5.307394,5.080286
8025893,3.442329,2.939056,2.467776,2.705886,3.657533,2.695862,2.204175
8041763,7.766688,7.788481,7.919204,7.933828,7.782105,7.528246,7.795075
8005726,6.041517,6.116045,5.9235,6.01792,5.873675,6.169795,5.661533
8104654,6.062421,6.354873,5.935548,6.053962,6.115134,5.950271,5.852974
8063761,6.008317,5.829955,5.730473,5.816738,6.015921,5.898339,5.523869
7938975,3.888705,4.03934,3.885583,4.110053,4.006386,4.075281,3.936143
8070503,7.373275,7.347895,7.163428,7.06847,7.21358,7.099158,7.232323
8147992,5.163817,4.906811,4.644649,5.193719,4.889436,5.151271,5.099366
8153269,6.624381,6.588789,6.091663,6.669713,6.456353,6.301195,5.978219
8003621,7.247796,6.906204,6.965427,7.237081,7.114312,6.974314,6.870753
7925058,3.975837,4.361313,4.293667,4.13023,3.877901,4.419899,4.224219
8032789,4.997215,5.058433,4.904343,4.976851,5.006723,5.169052,4.913115
8002245,6.821349,6.595519,6.29036,6.582946,6.393965,5.95677,6.103925
8044415,6.902386,6.854841,6.279874,6.902981,6.323727,6.20386,6.28596
7981966,8.034739,7.882042,7.773958,8.347732,8.942926,8.722093,8.425253
8106960,2.806764,2.810707,3.035093,2.979026,2.731527,2.844739,3.014449
8053890,9.841286,9.992504,9.982851,10.18536,9.42866,9.715754,9.969666
8022870,6.24712,6.530413,6.460402,6.394155,6.605346,6.710045,6.562479
7908612,6.323139,6.715957,6.474824,6.675884,6.452408,6.415424,6.62433
8105040,4.320036,4.346048,3.877179,3.995645,3.767942,4.086026,3.673824
8015039,8.148283,8.034395,8.312998,8.423685,8.108597,8.066583,8.480123
8138920,5.991589,5.723165,5.614582,5.999298,5.498399,5.53613,5.752362
8085772,2.304479,2.508957,2.281341,2.257884,2.304479,2.293447,2.158202
7921773,5.565055,5.657565,5.418489,5.868814,5.348623,5.78457,5.389929
7969567,2.846812,2.897372,2.873254,2.845026,2.777658,2.76175,2.8425
7936284,8.538851,8.625165,8.843954,8.636883,8.579077,8.506975,8.67725
8108579,8.544724,8.288725,8.264028,8.251665,8.435547,8.204917,8.018793
7998666,6.886938,6.337597,6.589113,7.144056,6.367007,7.447935,6.422465
8114080,4.573087,4.53417,4.44066,4.441127,4.211845,5.079486,4.57437
8067167,6.049993,5.640491,6.049993,5.780646,5.848106,6.197346,6.667572
7946328,3.294064,2.930063,3.668304,3.275517,2.946633,2.694439,3.130377
8155883,10.10479,10.0915,10.33357,10.20724,10.20759,10.27942,10.01812
8130739,6.720007,6.949463,6.518854,6.505456,6.756861,6.569091,6.657955
8150974,3.343607,3.27585,3.343607,3.007946,3.308275,3.544972,3.822348
7929990,7.584064,7.631703,7.197975,7.308788,7.5538,7.273898,7.376724
7963970,4.754411,4.549444,4.418565,4.441549,4.374237,4.46714,4.415053
7960512,4.99324,5.365748,5.149506,5.226243,5.462069,5.386322,5.15743
8034130,6.05734,6.514939,6.105722,6.136145,6.633505,6.888878,6.634088
8027956,8.100972,7.832342,7.617484,7.40458,8.042129,7.657792,7.475368
7921014,9.312119,9.213953,9.064172,8.996665,9.145284,8.866308,9.016933
7988465,3.714074,3.943684,3.445579,4.327149,3.459105,3.58802,4.145782
7945712,5.65224,5.923615,5.269915,5.553835,5.365975,5.70304,5.245629
7928218,7.686748,6.850587,7.722265,7.040378,7.339243,6.763973,6.952475
7916112,4.540481,4.303001,4.10734,4.385034,4.206984,4.180324,3.810993
8098714,7.585978,7.840474,7.690616,8.118313,7.4481,7.813893,7.840474
7919600,7.210554,6.970191,6.705297,7.132856,6.944258,7.067911,6.357934
8072242,8.001698,7.981085,8.125994,8.16774,7.88071,7.979477,7.962814
8173349,4.865326,4.760406,4.26042,5.12194,4.314905,4.744016,4.303524
7921442,3.686077,4.279993,3.785513,3.906863,3.575218,3.466896,3.413786
8013309,4.575891,4.356615,4.089461,4.521896,4.071101,4.198272,4.114762
7907370,7.418583,7.57967,7.536255,7.037648,7.450154,7.519263,7.45976
7910494,7.732621,7.335111,7.650452,7.892483,7.566727,7.639563,8.063723
8076819,5.284236,5.542216,4.999397,5.005271,4.540451,4.816076,4.585999
7921144,8.202608,7.879445,7.752683,7.948562,7.816421,7.438697,7.283624
8130817,4.603546,4.939277,4.614239,5.059248,4.475637,4.605774,4.620371
8098161,2.380898,2.331674,2.603959,2.263483,2.350352,2.503735,2.179848
8022277,5.758682,5.707282,6.057403,5.899941,5.626927,5.825511,6.140374
7946516,9.094899,8.77518,9.05987,8.561065,8.997354,9.089712,8.78927
8063785,7.474595,7.44433,7.424856,7.446508,7.43623,7.477217,7.447435
8009457,10.4502,10.45076,10.75841,10.93457,10.3314,11.04922,11.10576
8170811,3.660723,4.25128,4.272044,4.685364,4.671851,3.486387,4.349014
8028600,6.114843,6.624995,5.855362,6.181237,5.909232,6.19113,6.075727
7911659,4.906559,5.093289,4.548381,4.856771,4.234385,4.602552,4.69686
8022247,3.220488,3.796507,3.10486,3.282968,3.223517,3.019071,3.403034
8010841,5.69591,5.695689,6.077229,5.74367,5.792437,5.588391,5.842831
8064485,9.713909,9.71183,9.663627,9.440004,9.56013,9.409012,9.550493
8055261,9.877219,10.09132,10.03983,10.17564,10.18681,10.14705,10.43408
8138948,6.270702,5.994683,6.362331,5.793371,5.817382,5.904674,5.980789
7962250,7.067158,7.333282,8.040055,7.930525,7.310227,7.422,7.733232
8098465,3.275023,3.53688,3.329927,3.50588,3.172701,3.533073,3.080108
8177229,2.875639,3.601849,3.169421,3.803947,2.495165,3.491329,3.008027
8047059,10.07088,9.91861,10.08753,10.28329,9.851439,10.49191,10.44257
8167165,9.376987,9.517158,9.339753,9.500677,9.519608,9.181326,9.371316
7976239,6.938711,7.106798,7.094901,7.32947,6.994541,6.854594,7.416005
8013525,2.307643,2.225723,2.477788,2.221731,2.302713,2.173373,2.332587
7899795,6.869408,7.067846,6.488742,6.673652,6.859965,6.655433,6.855932
8076747,7.120412,7.063033,6.776071,6.729772,6.72049,6.72253,6.820546
8011396,7.159812,7.361537,7.154707,7.194895,7.228631,7.195065,7.293012
8137931,5.115619,4.941841,5.177658,5.063246,5.324643,5.05249,4.614007
8161442,6.201537,5.813947,6.263486,6.032316,6.17265,5.728951,5.631815
8156098,4.161245,4.043542,4.027735,4.394744,3.995421,3.735423,4.038476
8128077,2.301188,2.651789,2.435894,2.389337,2.286828,2.627031,2.424098
7899841,5.308023,5.407788,5.396488,5.422882,5.199295,5.475829,5.369462
8035868,4.660051,4.442144,4.847082,4.517706,4.249852,4.424643,4.612292
8108301,3.990092,4.353973,4.042413,4.008852,3.908087,3.901746,4.121819
8163637,5.050467,4.878457,4.726046,4.818515,4.758138,4.91485,4.58227
7969914,2.671584,2.282,2.487153,2.294596,2.270531,2.386182,2.427149
8158212,5.511426,5.527648,5.445615,4.884235,4.115948,5.436894,6.216491
8122816,5.806373,4.725489,5.165474,4.782626,5.736466,5.257365,5.43801
8055222,3.601462,3.560662,3.538453,3.660626,3.544433,3.663661,3.399088
8152819,5.092033,5.296814,5.600791,5.333403,5.233644,5.034576,5.374002
7977965,7.281809,7.321326,7.083593,7.262027,7.589765,7.124304,7.108266
8102560,5.292441,5.13204,5.507179,5.331638,5.331638,5.285803,5.366913
7956697,9.002501,9.00876,9.192835,8.857448,8.977346,9.142725,8.825119
8073929,6.180168,6.355013,5.8751,6.381803,6.247208,6.080965,5.971707
8174979,3.24777,3.329653,3.170197,3.653241,3.307725,3.191324,3.301575
8154227,10.35182,10.64056,11.27774,10.27439,10.81649,10.70592,10.67826
8054077,8.145233,7.642316,7.943902,8.03064,8.068413,7.987551,8.025953
8073992,7.581505,7.065651,6.967402,6.948009,7.546236,7.299342,6.981606
7930226,7.508077,7.452177,7.30847,6.95724,7.422134,7.434502,7.398214
8123989,9.1334,9.115325,9.099895,9.268548,9.223291,9.322872,9.634962
8073941,5.537748,5.914282,5.495024,5.828734,5.32775,5.448239,5.373734
7912252,4.954745,4.958161,4.966946,5.060429,5.040067,4.93482,4.746659
7954021,8.131507,8.278047,8.605896,8.524944,8.263295,8.383556,8.610153
8044643,3.958623,4.137943,4.230976,4.178206,3.909199,4.131997,4.535755
7900585,12.02323,12.13712,12.03121,11.95232,11.91875,11.98386,12.41907
7975354,5.265319,5.31826,4.958966,4.940651,4.786988,5.086178,5.190383
7982131,5.925717,5.682975,5.766442,5.887706,5.748209,5.629678,5.907609
7966026,4.639444,4.686954,4.724341,4.441399,4.369019,4.301383,4.89741
8150197,4.782889,4.690739,4.404883,4.604948,4.855433,4.510823,4.395447
8142852,9.44476,9.203199,9.328258,8.952827,9.317095,9.420445,9.144961
8137668,11.67275,11.27995,11.53003,10.89455,11.64887,12.13629,11.43199
8135661,3.245848,3.474909,3.45778,3.805273,3.186192,3.365258,3.377129
7973054,7.077769,7.166132,7.028909,7.203067,7.368287,7.07627,7.005136
8006345,9.087776,8.978728,9.570515,9.561563,9.303875,9.303412,9.404807
8138030,7.815816,7.67078,7.793521,7.49459,7.586434,7.935445,7.827407
8091562,8.138288,8.072845,8.438646,8.349655,8.173597,8.446871,8.546797
8101762,12.24334,12.40924,12.24112,11.88971,12.1409,12.55234,12.77405
7918847,7.435582,7.596404,7.799016,7.927076,7.484316,7.833419,8.111517
8161362,5.422689,4.932392,5.62499,5.557835,5.426118,5.551918,5.368394
8157941,8.995959,8.811258,9.046691,8.782807,8.975968,9.21646,8.823874
7936928,5.587574,5.52011,5.393273,5.52867,5.698585,5.419977,5.424284
7975222,2.296259,2.720193,2.634347,2.356378,2.323782,2.294059,2.267349
7968126,9.82276,9.934076,10.38112,9.56341,10.15172,10.04614,9.741793
8102730,8.685895,8.443542,8.77689,8.580147,8.499584,8.777555,8.639606
7980958,7.470325,7.477479,7.572038,7.537608,7.434462,7.165401,7.581441
8001918,5.284542,5.731201,5.468936,5.510822,5.258821,5.260939,5.287843
8076655,4.247979,4.507088,4.240664,4.571631,4.63701,4.180295,4.150602
7930162,9.120735,8.943508,9.066092,9.251554,9.195576,9.247705,9.078094
8034370,5.057335,4.712894,4.894658,5.062933,5.58766,5.257007,4.921205
7965484,5.149721,5.413651,5.136562,5.309258,4.95034,5.077846,4.987616
8156043,5.7365,6.047942,6.0091,6.070014,5.924336,5.920987,5.829001
8172478,8.7836,8.588036,8.582172,8.494731,8.664035,8.638974,8.56694
8129095,8.724319,8.813378,8.83819,9.287602,9.211309,9.30891,9.274899
8072924,4.458788,4.721884,4.802331,4.660623,4.465956,4.688446,4.583141
7984862,5.555158,5.588929,5.092837,5.776465,5.43918,5.3488,5.415361
7903401,3.966722,4.00203,3.967034,3.969658,3.89387,3.863653,3.985008
8025368,7.47314,7.336469,7.374178,7.936504,7.558581,7.29484,7.372633
7924465,5.344605,5.717457,5.28227,5.400241,5.038752,5.032149,5.305815
7942073,6.887396,6.663504,6.680122,6.519796,6.726876,6.341104,6.24483
8027701,9.363892,9.211328,9.107359,9.490129,9.739485,9.412686,9.152133
8024062,8.944585,9.35882,10.66133,11.00266,10.48945,10.42912,9.688891
8044499,10.03909,9.860269,9.715914,9.721963,9.539029,9.689134,9.764231
8014749,7.86676,7.84933,7.48305,7.357759,8.245226,8.222982,7.701768
8056327,3.978402,4.053598,3.888153,3.997032,4.3143,3.939264,4.059856
7977344,7.666555,7.290442,7.554941,7.541087,7.720811,7.267997,7.529603
7941890,6.783954,6.724001,6.368396,6.738857,6.695065,6.744078,6.458956
8166585,4.7319,4.756657,5.152067,4.827678,4.639237,4.715604,4.563382
7992756,4.533999,5.354292,4.698256,3.898107,4.146178,4.778141,3.579243
7911720,7.336492,7.237425,7.434707,7.39137,7.160743,7.435855,7.502367
8138613,7.645428,7.205459,7.605208,7.443393,7.563765,7.772669,7.623168
7975368,10.65365,10.46767,10.49809,10.33907,10.45382,10.54915,10.31588
8154209,9.828785,9.71306,9.947644,9.493671,9.928222,9.32345,9.658657
7951008,8.447648,8.308503,8.715942,8.308304,8.338035,8.611501,8.717169
8154870,5.531857,5.642538,5.457673,5.866308,5.401885,5.531857,5.53018
7952103,10.6381,10.59166,10.70384,10.5798,10.62157,10.7308,10.89307
8174340,6.157012,6.145313,6.797639,6.357838,6.434416,6.763434,6.86817
7981779,3.450079,2.98293,3.251732,3.436078,3.267956,3.19402,2.91672
7953518,6.142419,6.216455,6.821665,6.198794,6.818882,6.691919,6.839158
8154219,6.208454,6.469375,7.233263,6.383867,6.909503,6.40206,6.859491
8087547,5.289297,5.607167,4.977172,5.533437,5.560503,5.560691,5.20857
8176941,3.400607,3.227946,3.3294,3.200719,3.430329,4.005931,4.225178
7986383,8.301435,7.915854,7.644753,7.811907,8.314998,8.098117,7.287717
7929201,8.769757,8.668832,8.864179,8.645685,8.784642,8.801827,8.845647
7938687,7.222472,6.866532,7.040706,6.871588,7.242566,7.3555,7.083638
8092578,4.398414,4.350757,4.284483,4.449681,4.501919,4.331481,4.428496
8048120,8.662196,8.642078,8.393328,8.53148,8.732614,8.651201,8.736596
8121076,11.02816,11.0887,10.93586,11.03121,11.02267,10.90344,11.00918
8174592,2.936742,3.369729,2.871707,3.092791,2.889275,3.10805,2.767782
7941709,9.463593,9.660908,9.45236,9.399359,9.166189,9.39716,9.248962
8124695,6.268932,6.158206,6.086363,5.91279,5.990861,5.829801,5.71765
8170135,3.163743,3.458854,3.042482,3.265563,3.017004,3.350176,2.989508
8127658,6.810643,6.842404,6.878908,7.191017,6.794857,6.781011,6.505027
7929388,4.557687,4.777927,4.354766,4.384058,4.119612,4.450618,3.984383
7980742,7.471834,7.168737,7.531946,6.869117,7.601736,7.509193,7.090676
8123558,6.47285,6.19478,5.908746,6.202516,6.10858,6.091367,6.01858
8001392,3.065369,3.200903,3.152565,3.066441,2.923759,3.191104,2.963112
7955985,3.476509,3.490727,3.951821,3.787167,3.93921,3.490727,3.586676
7975613,4.413581,4.462788,4.483586,4.504437,4.481573,4.213205,4.156665
8068361,9.509225,9.577081,9.216079,9.253437,9.344225,9.399881,9.078562
7996654,4.375998,4.668392,4.321634,4.382868,4.262305,4.555956,4.097261
8158317,9.523052,9.297177,9.015532,8.721836,9.105652,9.191627,8.877766
8141016,3.514672,3.751895,3.296643,3.757448,3.580677,3.437079,3.093208
8115074,2.472235,2.109054,2.261193,2.261193,2.161085,2.219964,2.338904
8176648,6.051162,6.389546,6.079631,6.043187,6.122353,5.794509,6.013309
8006479,8.196257,8.161361,8.103241,8.017295,8.144176,8.133219,8.102783
8038839,7.065578,7.141125,7.487946,6.359988,6.96035,6.432076,7.094827
7909214,10.49621,10.40699,10.5545,10.4525,10.55307,10.42687,10.59933
8126086,4.690105,4.52274,4.659496,4.575404,4.292693,4.733163,5.0173
8037259,3.42804,3.800295,3.62343,3.380148,2.92905,3.68356,3.150925
7922807,6.106127,5.817761,5.735892,5.117068,5.322817,5.482777,5.09032
8141342,3.454547,3.532094,3.375459,3.278103,3.398533,3.271883,3.284328
8111255,3.984478,4.034039,3.623315,3.634677,3.638251,3.68094,3.567467
7939981,2.543211,2.743748,2.688655,2.742612,2.430072,2.538347,2.359902
8089606,6.35264,6.018607,5.816491,6.021483,6.324349,6.211863,5.439514
7923974,7.681354,7.798934,8.080985,8.019567,7.870343,8.076221,7.465976
8150599,8.57358,8.598778,8.38692,8.002184,8.626293,8.567627,8.25381
8060416,3.902484,4.652094,4.045808,4.554834,4.305918,3.945472,3.976624
7907964,6.688535,6.451684,7.900485,6.58862,7.28255,7.043607,7.687825
8131379,6.806378,6.455807,6.468914,6.201169,6.96389,6.923202,6.869888
7901314,4.940823,5.001286,5.001286,5.001286,4.813919,5.309909,4.789468
7915184,3.58104,3.838778,3.931393,3.881975,3.555435,3.666656,3.644238
8162254,5.367201,5.533828,5.256936,5.680513,5.158675,5.186194,5.000899
8029353,5.221879,4.985805,4.965159,5.389472,5.385062,5.606831,5.244987
8005683,2.782698,2.785352,2.836338,3.284251,2.739377,2.810274,2.561491
7910638,5.502768,5.608781,5.105773,5.573699,5.126719,5.439054,4.971289
8149097,3.487332,3.795144,3.643245,3.968788,3.536093,3.457345,3.512819
8097118,7.191184,7.017706,6.841569,7.218314,6.975642,7.093378,6.472904
7925757,5.500516,5.260975,5.005775,5.263651,5.277473,5.101349,4.720102
8052562,8.040831,7.823384,8.037731,8.110786,8.035279,7.845163,7.980805
7934066,2.555474,2.967527,2.639644,2.606537,2.605382,2.612436,2.689959
8032034,6.332443,6.541989,6.018916,6.272799,6.051303,5.917025,6.166071
8006900,5.254411,5.568054,5.142279,5.685817,5.555074,5.315536,5.372632
8140420,5.971879,5.977996,6.180444,6.06624,5.768494,6.163886,6.146512
7985871,4.459273,4.636446,4.561271,4.399583,4.490947,4.463614,4.675027
8081362,6.98305,6.891987,7.067599,6.984433,7.165058,7.460898,7.183828
7940372,10.66712,10.6075,10.46459,10.44906,10.51837,9.996274,10.31008
8050225,3.102509,3.060894,3.071279,3.157928,3.092846,2.910796,2.984478
8047228,8.070065,7.946795,8.637687,8.662303,8.114911,8.526247,8.767309
