"","GSM1923001","GSM1923005","GSM1923011","GSM1923013","GSM1923021","GSM1923006","GSM1923014"
"ILF2",9.13983911764706,9.33851741176471,9.29014958823529,9.229094,9.22155052941176,9.34779364705882,9.31609347058824
"ILF2P1",8.305758,8.680216,8.906068,8.874299,8.590273,9.178198,8.582248
"ILF2P2",10.84859,11.24638,11.14771,10.82294,10.95888,11.25743,11.05728
"ILF3",8.979729,9.07734,9.102094,8.853033,8.909163,8.956949,9.182186
"ILF3-DT",6.448002,7.081159,6.145906,6.807342,6.516764,6.819701,6.550076
"ILK",9.11596,9.349667,9.476633,9.576043,9.334753,9.538818,9.440931
"ILKAP",6.989384,7.279229,7.194621,6.941624,7.029443,6.958464,7.000047
"ILRUN",9.352362,9.281261,9.36156,9.442951,9.290394,9.2732,9.499512
"ILVBL",6.326306,6.12244,6.10399,6.400984,6.156052,6.321137,6.20858
"IMMP1L",5.168098,5.799466,5.028171,5.84213,5.972616,5.704754,5.594458
"IMMP2L",5.031687,4.805551,4.870054,4.847836,4.84405,4.743168,4.810133
"IMMT",9.031761,9.039825,9.097831,8.997176,8.859057,9.079094,8.876287
"IMP3",6.440692,6.851233,6.485096,6.763976,6.85315,6.466835,6.622651
"IMP4",8.100333,8.268082,7.951933,8.456308,8.083016,8.120623,8.208052
"IMPA1",8.141502,8.442989,8.181835,8.487406,8.502041,8.500486,8.386244
"IMPA1P1",5.301439,5.58402,5.483094,5.97518,6.003791,5.607803,5.619323
"IMPA2",8.687073,8.213518,8.392067,8.476733,8.711439,8.36832,8.026117
"IMPACT",6.780774,7.119551,6.954501,6.797132,6.719746,7.031275,6.732004
"IMPAD1",7.715712,8.1513785,7.96613,8.007366,7.883717,7.9474685,7.936827
"IMPDH1",9.491918,9.155102,9.289453,9.648676,9.574178,9.359943,9.299739
"IMPDH2",7.853421,8.216975,7.884467,8.209691,7.84027,7.846731,8.0037
"IMPG1",3.87337,3.814135,3.846352,3.698724,3.766471,3.771624,3.815956
"IMPG2",5.585114,5.799234,5.368726,5.775766,5.55253,5.407688,5.378424
"INA",4.427062,4.155838,4.506851,4.280043,4.186534,4.268743,4.313694
"INAVA",6.004424,5.887564,5.909258,6.193507,5.720486,5.624834,5.494162
"INCA1",6.68662,6.365633,6.647422,6.266643,6.372226,6.444693,6.609554
"INCENP",6.124628,6.161963,6.452769,5.735834,6.218369,6.19366,6.182287
"INE1",6.661611,6.832589,7.016414,6.88803,7.032274,7.150372,6.857954
"INF2",6.76660166666667,7.10375233333333,6.22163566666667,6.895698,6.54615533333333,6.91191166666667,7.13541766666667
"ING1",7.07705,7.126657,7.208997,7.32282,7.305629,6.960509,7.156758
"ING2",5.368571,5.7424,5.449876,5.524817,5.769745,5.783704,5.557942
"ING3",7.869548,8.054918,8.020239,8.107646,8.19115,7.975896,7.884748
"ING4",8.618095,8.759762,8.694278,8.722806,8.88225,8.851999,8.70058
"ING5",6.4928475,6.5139835,6.597409,6.3239085,6.327589,6.513699,6.51385
"INGX",6.61122,6.267477,6.259443,6.319846,6.262474,6.335573,6.251241
"INHA",6.073622,5.674782,5.873937,5.806956,6.121075,6.086266,5.917134
"INHBA",5.268601,4.984275,5.010801,4.845937,5.01749,5.109357,4.858123
"INHBB",6.695603,6.311825,6.484973,6.473086,6.241542,6.404952,6.433228
"INHBC",4.974785,4.50792,4.79264,4.527626,5.000447,5.080962,4.574409
"INHBE",5.333567,4.787622,5.52917,4.936232,5.320118,5.249312,4.989025
"INIP",8.290568,8.405151,8.669903,8.303272,8.61623,8.396646,8.405151
"INKA1",5.408641,5.532478,4.945992,5.417582,5.262173,5.297467,5.157393
"INKA2",8.189117,7.793536,7.868303,8.224342,8.255195,7.698005,7.616489
"INMT",5.944284,5.282554,5.581429,5.589304,5.940229,5.897568,5.721463
"INO80",8.366854,8.392784,8.477583,8.307201,8.279401,8.399892,8.438218
"INO80B-WBP1",8.496341,8.59692625,8.4518765,8.64410625,8.3415115,8.534357,8.66332925
"INO80C",6.160441,6.165853,6.252461,6.512454,6.356316,6.132298,6.269122
"INO80D",9.950101,9.940804,9.915737,9.930625,9.781551,9.89846,9.948025
"INO80E",7.139799,7.245007,7.262795,7.123533,7.080791,7.080361,7.086531
"INPP1",5.950576,6.662671,6.477906,6.094258,6.284537,6.330764,6.262673
"INPP4A",9.863739,9.936515,9.927225,9.715927,9.721656,9.913783,9.892015
"INPP4B",9.649962,9.587356,9.618216,9.604795,9.70768,9.79093,9.846119
"INPP5A",9.004149,8.817555,8.838025,9.219593,9.069519,8.87367,9.04491
"INPP5B",8.778759,8.787858,9.028371,8.808288,8.620237,8.689634,8.982063
"INPP5D",10.93794,10.8478,10.96353,10.80192,10.80932,10.92388,10.88117
"INPP5E",6.79198,6.747993,6.643914,6.999115,6.592029,6.979277,6.854338
"INPP5F",6.393909,6.45903,6.771706,6.354019,6.529138,6.37404,6.517532
"INPP5J",4.951676,4.661892,4.932433,4.817169,4.773567,4.798996,5.003383
"INPP5K",8.925844,9.262625,8.658141,9.092805,9.117559,8.984593,9.208622
"INPPL1",8.274679,8.121644,8.472969,8.332975,8.282471,8.222364,8.442701
"INS-IGF2",5.927341,5.51542,5.852211,5.652389,5.785641,5.803514,5.727228
"INSC",5.267683,4.679562,4.932786,4.801535,5.109867,4.853712,4.345017
"INSIG1",7.745797,8.153223,8.16074,8.508387,8.176566,8.260435,8.172383
"INSIG2",7.118275,7.205921,7.349835,7.406834,7.47924,7.328042,7.455286
"INSL3",7.720979,7.942626,7.807313,7.643967,7.975495,7.290518,7.70912
"INSL4",4.289549,3.920523,4.078508,4.128125,4.423927,4.222154,4.12805
"INSL5",3.62705,3.095624,3.965826,3.417266,3.000881,3.277764,3.234247
"INSL6",3.500608,3.414701,3.559692,3.581723,3.556651,3.518322,3.499141
"INSM1",6.857517,6.649352,6.931625,6.61036,6.658025,6.780949,6.629355
"INSM2",5.486219,5.444271,5.613934,5.42825,5.561151,5.651756,5.550389
"INSR",6.139108,6.271328,6.441823,6.259864,6.392939,6.285859,6.431553
"INSRR",5.156929,5.034741,5.130116,4.975247,5.069009,5.241578,5.122997
"INSYN1",5.365809,5.041148,5.164128,5.032044,5.234734,5.052955,5.142115
"INSYN2A",5.095964,4.75208,5.17063,4.973495,4.846995,5.012108,4.867822
"INTS1",7.195637,7.108342,7.301727,7.254579,7.225929,7.052536,7.151253
"INTS10",7.860313,7.899892,7.925188,8.066996,8.15029,7.969794,7.925033
"INTS11",7.930132,8.075656,8.037415,8.159643,8.014269,8.067298,8.116843
"INTS12",6.899023,7.124602,6.864485,7.174036,6.983761,7.113927,6.913562
"INTS13",7.245144,7.534874,7.273252,7.355459,7.421172,7.270477,7.282587
"INTS14",8.168017,8.374188,8.149847,8.245028,8.125,8.204173,8.164158
"INTS2",7.352324,7.486339,7.24055,7.179694,7.434624,7.004839,7.231514
"INTS3",9.332715,9.284561,9.329482,9.159618,9.448137,9.296751,9.418659
"INTS4",9.177208,9.369518,9.134078,9.220868,8.976718,9.069591,9.253903
"INTS4P1",9.148883,9.179983,9.060517,8.964689,8.904262,9.0075605,9.2781775
"INTS5",7.13204,7.302998,7.469705,7.433731,7.270641,7.237948,7.39502
"INTS6",7.709897,7.622741,7.441405,7.743341,7.70288,7.613008,7.692592
"INTS6-AS1",3.355733,3.914148,3.556346,3.804253,3.904984,3.885266,3.541328
"INTS6L",8.409213,8.374954,8.262083,8.389139,8.412437,8.330685,8.397991
"INTS7",7.522903,7.97593,7.808163,7.855663,7.871592,7.927807,7.853683
"INTS8",7.688886,7.630014,7.645642,7.573269,7.834706,7.498467,7.620278
"INTS9",8.13991,8.424538,8.251738,8.372401,8.090434,8.314981,8.400877
"INTU",3.381819,3.703356,3.680373,3.658101,3.716016,3.799309,3.542825
"INVS",6.817372,7.2019455,7.023616,7.1233065,6.795913,6.9584295,7.1220295
"IP6K1",8.543615,8.452648,8.396252,8.368865,8.596684,8.480753,8.588924
"IP6K2",8.334769,8.344425,8.252005,8.631413,8.521955,8.372841,8.355118
"IP6K3",5.207575,4.712837,4.973535,4.947673,4.703494,4.845099,4.813567
"IPCEF1",10.57887,10.48885,10.57324,10.54707,10.3109,10.4636,10.80751
"IPMK",10.35607,10.02698,9.96753,10.18402,10.33854,9.941247,10.08939
"IPO11",6.0014715,6.2078455,5.9136235,6.1284285,6.020606,6.044056,6.02903
"IPO13",6.938913,7.11268,7.061463,7.096864,6.889309,6.941031,7.142477
"IPO4",7.430544,7.593454,7.481992,7.468783,7.430611,7.471809,7.555224
"IPO5",8.244565,8.413855,8.565036,8.301126,8.372625,8.277761,8.476301
"IPO7",8.266933,8.378837,8.349164,8.465138,8.448771,8.349164,8.164933
"IPO8",8.421761,8.320293,8.6321,8.341787,8.462579,8.322556,8.387187
"IPO9",8.267672,8.5575315,8.4665185,8.465917,8.60239,8.1563175,8.5020405
"IPP",7.100591,7.174004,7.169257,7.29298,7.510133,7.116728,7.118907
"IPPK",7.478002,7.642794,7.587983,7.693734,7.5179,7.606667,7.552711
"IQCA1",4.672289,4.519753,4.2989,4.227098,4.317883,4.189724,4.029002
"IQCA1L",4.370451,3.9324465,4.1786835,4.0209835,4.7055935,4.4582715,4.091533
"IQCB1",7.829506,7.98016,7.890225,7.865735,7.828156,7.987443,8.101944
"IQCC",5.6692665,5.535873,5.6053415,5.438798,5.438972,5.567927,5.460662
"IQCD",5.1513,5.048118,5.186213,5.28684,4.96329,5.189384,5.134302
"IQCE",7.679707,7.806034,7.701732,7.691072,7.671082,7.936215,7.612302
"IQCF1",4.204878,4.13644,4.279615,4.205167,4.09384,4.271002,4.089613
"IQCF2",2.283338,2.368825,2.310089,2.367755,2.456367,2.458615,2.294697
"IQCG",5.832229,6.306238,6.183375,6.30161,5.91088,6.208643,6.051021
"IQCH",4.61748,4.58781,4.504869,4.698078,4.499063,4.58781,4.481791
"IQCJ",4.305105,4.091928,3.932206,4.204079,4.095015,4.100544,4.046346
"IQCJ-SCHIP1",5.136031,4.838249,5.487919,5.200469,4.965637,5.006582,5.051343
"IQCK",5.573979,5.502933,5.731565,5.819248,5.671569,5.853578,5.882347
"IQCN",7.471286,7.117673,6.962871,7.093328,7.013679,7.306878,7.002992
"IQGAP1",11.93417,11.37005,11.85188,11.51493,11.77779,11.62902,11.50456
"IQGAP2",10.45509,10.16253,10.58517,9.811252,10.43832,10.27414,10.25866
"IQGAP3",5.166989,4.828102,4.882608,4.643724,4.764148,4.713143,4.780327
"IQSEC1",9.2027975,8.8621235,9.0356345,9.0087015,8.9547945,9.0459175,9.041446
"IQSEC2",6.348524,6.362422,6.553774,6.135918,6.240304,6.619592,6.543061
"IQSEC3",6.78266933333333,6.465363,6.69669466666667,6.40815533333333,6.64822166666667,6.568865,6.63031466666667
"IQUB",2.674506,2.855464,2.64649,2.69548,2.535579,2.577518,2.610307
"IRAK1",7.359115,7.396111,7.492692,7.312798,7.330181,7.369209,7.576218
"IRAK1BP1",5.680278,5.708662,5.711398,5.686134,6.013832,5.717249,6.039888
"IRAK2",6.788486,6.833093,6.774136,6.983795,7.005497,6.481384,6.839134
"IRAK3",9.983888,9.778482,10.08595,9.945815,10.41475,10.10407,10.12479
"IRAK4",9.282398,9.288145,9.183093,9.469208,9.539948,9.277061,9.227278
"IREB2",9.304202,9.074298,9.45997,8.970676,9.263865,9.257739,9.146984
"IRF1",11.39464,11.05109,11.13348,11.38167,11.27392,11.24079,11.08109
"IRF2",11.70254,11.44534,11.50537,11.56442,11.54137,11.42419,11.47651
"IRF2BP1",6.664826,6.950244,6.675815,6.910563,6.53308,6.424583,7.148217
"IRF2BP2",8.895528,8.886688,8.840068,8.73358,8.659988,8.771282,9.057398
