,Posttreatment_Quercetin1,Posttreatment_Quercetin2,Posttreatment_Quercetin3,Posttreatment_Quercetin4,Posttreatment_Quercetin5,Posttreatment_Quercetin6,Posttreatment_Quercetin7
ID_REF,GSM192996,GSM1923003,GSM1923009,GSM1923016,GSM1923019,GSM1923023,GSM192997
7894592,7.228156,7.810007,7.317666,7.190268,7.431182,7.4988,6.917689
7894593,6.824821,6.174115,6.921452,6.079857,6.498689,6.291617,6.955612
7894594,5.22787,4.849907,4.541258,5.227873,4.3383,4.960739,5.3781
7894595,7.662823,8.262897,8.041883,8.135518,8.542705,8.371577,7.518676
7894596,12.79913,13.06555,12.83564,12.85236,12.69573,12.84679,12.95165
7894597,8.830393,8.705193,9.176116,9.312324,9.31255,9.030563,9.400267
7894598,7.551715,7.797848,7.896478,7.650749,7.495948,7.728325,7.726198
7894599,6.562752,6.134488,5.595448,6.731117,5.006944,5.905246,5.705909
7894600,4.908831,3.1233,3.251732,2.601968,3.646063,2.488658,5.088849
7894601,6.785366,6.221794,6.075728,6.544711,6.612834,5.903175,6.607152
7894602,2.147955,2.039495,1.892619,2.114372,1.971989,3.543015,2.090003
7894603,5.584668,6.420881,6.719601,6.465073,7.008018,6.366125,6.660892
7894604,10.31706,10.06835,10.52527,10.49517,10.52428,10.02397,10.00195
7894605,12.18951,11.88009,12.06005,11.98712,12.00623,12.04346,12.10375
7894606,5.173835,6.255257,5.960332,5.499732,4.510537,6.383186,4.870121
7894607,7.647844,7.436936,7.616835,7.776052,7.248197,7.800249,7.971006
7894608,6.802285,6.345055,7.162598,6.093471,6.838186,7.439791,7.75578
7894609,8.476954,8.475143,8.485631,8.850401,8.719152,8.562007,8.404453
7894610,6.672349,6.229815,6.597529,5.932637,5.577356,7.108613,7.36794
7894611,7.502856,7.904505,7.509701,7.569293,7.515256,7.842185,7.592752
7894612,9.233294,9.352492,9.374684,8.792166,9.232483,9.337357,8.842213
7894613,11.45365,11.68801,11.68861,11.7646,11.59032,11.72642,11.28807
7894614,5.266651,5.271629,4.572402,5.579185,6.011684,5.471752,5.637322
7894615,5.5827,5.248284,5.673059,5.044141,5.624886,5.597656,5.668685
7894616,6.578007,6.034908,5.797585,5.880533,6.076564,6.248303,5.939703
7894617,8.661316,8.635658,8.35078,8.552781,8.739976,8.363467,8.586999
7894618,7.39304,7.21561,6.768221,7.88334,6.927434,7.275661,7.072014
7894619,8.273417,7.981349,7.763694,8.577352,8.513812,7.982155,8.824841
7894620,6.412608,6.293142,6.228055,6.460092,6.303913,5.812961,6.667293
7894621,9.150963,9.581842,9.109444,9.726307,9.224566,9.66011,8.348467
7894622,5.190009,5.379332,4.805032,5.252831,4.968076,5.296554,5.424429
7894623,4.015413,4.919249,4.251443,4.347188,3.958943,4.527096,4.403647
7894624,7.678221,8.157805,7.892162,8.012753,8.054285,8.43569,6.826032
7894625,7.397721,6.479699,6.383366,7.231883,5.967687,6.37427,6.98087
7894626,10.41908,10.19567,10.33723,10.34546,10.21105,10.39915,9.721075
7894627,6.104337,6.418572,6.698171,6.41118,7.219142,6.601112,7.304573
7894628,6.398447,6.364291,6.36546,6.456935,6.888209,6.422376,5.876876
7894629,6.764673,6.660362,7.009602,6.534238,6.81443,6.456682,6.624665
7894630,3.839251,3.586977,3.933798,4.946077,3.19875,3.4723,3.655226
7894631,7.562353,7.573842,7.865685,7.881435,7.762538,7.58706,7.95436
7894632,4.107055,4.196998,4.588768,4.774356,4.4024,3.597141,4.212053
7894633,5.170646,5.439067,5.472484,5.31709,5.170943,5.283712,6.114232
7894634,12.36545,12.28714,12.35518,12.25104,11.9832,12.12764,12.4413
7894635,8.81594,8.775895,8.615735,8.866063,8.560012,8.747159,8.610383
7894636,3.607193,3.518488,3.559616,2.825856,3.088907,4.156505,4.382381
7894637,8.228797,7.683436,7.951817,8.369463,7.414097,7.618405,7.80779
7894638,9.984393,9.29098,9.942379,9.821995,9.66036,10.12204,9.997832
7894639,8.798832,8.867554,8.899088,8.780531,8.744965,8.734867,8.894612
7894640,10.68448,10.95357,10.94596,10.77956,10.92113,11.16013,10.52394
7894641,5.651543,5.256684,6.239664,6.585188,6.262582,6.728203,5.501032
7894642,10.03182,9.663584,9.764927,9.959538,9.997501,9.635436,9.772197
7894643,3.071028,2.169728,2.443669,2.990488,2.822088,2.56982,3.000356
7894644,5.675344,6.148038,5.10184,5.414502,5.246985,5.916097,6.248491
7894645,7.999499,7.694013,7.867927,8.083566,8.022662,7.938418,7.863566
7894646,4.598866,4.546769,4.430233,4.830031,3.872901,3.99038,4.620561
7894647,12.91601,12.90038,12.92248,12.96495,12.85778,12.80656,12.41019
7894648,9.799636,9.420331,9.501355,9.548569,9.510082,9.498622,9.729412
7894649,5.247928,6.041764,5.369794,5.09839,4.964535,5.424322,6.169733
7894650,5.888862,5.203147,4.730384,5.196304,5.69276,5.533088,5.928551
7894651,5.714823,4.053283,6.015604,5.084952,4.662668,5.68643,6.965896
7894652,6.021711,5.954812,5.691271,6.058676,6.256669,5.120387,6.395298
7894653,9.666472,9.710689,9.770863,9.50368,9.827269,10.11347,9.165401
7894654,4.964266,5.138727,5.477082,4.799984,4.45288,4.889056,4.095567
7894655,6.416777,6.506023,6.653331,6.405618,6.623211,6.132948,7.117837
7894656,6.028554,5.862067,6.091219,5.17837,5.722256,5.924822,4.879788
7894657,8.969685,8.457305,8.837818,9.187902,8.888527,8.633368,9.083283
7894658,5.041261,5.003195,5.120296,6.488935,6.227817,5.227838,5.127157
7894659,3.69056,2.646389,4.114563,2.508795,2.586781,3.277789,2.457911
7894660,7.181067,6.743799,7.201535,7.274431,7.503394,7.350448,7.052025
7894661,12.49367,12.31476,12.31008,12.24112,12.31759,12.10053,12.31391
7894662,11.06786,10.96107,10.85465,11.35712,11.20193,11.00055,11.07994
7894663,3.272191,4.354368,3.535662,3.844462,3.827668,4.128335,5.460567
7894664,5.202235,4.597418,6.016303,6.753997,5.468478,6.091903,6.006277
7894665,9.675959,9.373713,9.620144,9.324138,9.474005,9.159529,9.67905
7894666,11.75754,11.65728,11.71497,11.97935,11.86573,11.70362,12.04885
7894667,4.254806,5.216466,5.158469,3.599858,4.965938,5.207164,4.542815
7894668,5.789263,4.668942,6.193202,4.702321,4.974902,4.604161,6.774017
7894669,4.445171,4.240132,3.457367,3.868781,4.026976,4.481216,4.410589
7894670,8.059521,6.822623,7.720851,7.526462,7.379811,7.132036,7.965659
7894671,7.185034,7.027056,7.125989,7.801713,7.564963,7.064793,6.196077
7894672,10.54935,9.914609,9.78355,9.720228,9.579042,9.921057,9.771051
7894673,6.949355,6.16594,7.14004,7.153305,6.757676,6.554267,6.719744
7894674,10.72896,10.63626,10.77689,10.53592,10.42527,10.61647,10.69338
7894675,8.934919,8.937499,8.778441,9.266039,8.854034,9.01268,9.089554
7894676,6.375456,6.124645,6.342172,6.127099,6.918324,5.218203,6.253647
7894677,2.723357,4.178405,3.12156,3.231436,2.806309,2.928305,3.305586
7894678,6.580292,6.897691,6.364105,7.805183,6.49239,6.165782,6.193088
7894679,7.014904,6.508079,6.950417,7.601802,7.293849,7.504729,7.309568
7894680,8.060518,8.318354,8.584971,8.382384,8.264662,8.389757,7.911681
7894681,9.053349,8.305127,8.70978,8.725255,8.649942,8.753225,9.207004
7894682,12.80449,12.61167,12.69066,12.66872,12.497,12.51088,12.71222
7894683,7.55725,6.944347,6.989885,7.540503,6.624094,7.916652,7.188143
7894685,11.21886,10.71508,10.4877,10.77729,10.35553,10.42398,10.89975
7894686,5.603043,5.19668,4.564271,5.414317,4.790347,4.137488,4.826571
7894687,11.46598,11.14284,10.88018,10.87967,10.99025,11.06363,11.10445
7894688,7.480495,6.605454,6.820648,7.128595,6.869541,6.668551,7.601603
7894689,7.031225,7.289967,7.138267,7.470841,7.311044,7.263253,7.466914
7894690,5.45287,4.438358,4.980951,4.316535,4.66418,5.823654,5.995224
7894691,5.865273,5.405882,6.340182,6.136646,5.751769,6.49896,6.658827
7894692,6.857469,7.176108,6.962193,7.529263,7.337646,7.001609,6.926052
7894693,8.816004,8.372461,8.749407,8.749794,8.404037,8.448464,8.519812
7894694,8.561361,9.341622,8.944439,8.572319,8.577437,9.17705,9.163615
7894696,7.644308,7.590138,7.614977,7.867424,7.141524,7.651344,8.017709
7894697,7.317934,7.832858,7.175967,7.65621,7.864552,7.719615,7.392782
7894698,8.978703,9.398265,9.091743,9.170753,8.91618,9.150509,9.364128
7894699,10.97851,11.31822,11.22546,11.1269,11.04098,10.84781,10.95028
7894700,7.949425,7.280989,7.370654,7.535214,7.382154,7.430716,7.614609
7894701,5.874011,6.082816,6.399232,6.234256,6.230576,5.833766,5.949964
7894702,6.270259,5.221697,5.54265,6.313351,5.893034,5.863323,4.717545
7894703,5.369435,5.137547,4.538313,5.702425,5.121786,4.822572,5.157412
7894704,12.71655,12.89252,12.80779,12.71891,12.64227,12.84807,12.51691
7894705,4.405676,4.573679,3.667171,4.543084,4.075208,2.697139,5.531865
7894706,6.660376,6.439757,6.627272,7.262537,6.679807,7.051089,6.847294
7894707,6.588842,5.68399,6.362885,6.042648,6.321563,6.210075,5.99944
7894708,7.909167,7.958324,7.389991,7.675365,7.832258,7.824391,7.929252
7894709,7.451466,7.279085,7.42106,7.279511,7.088094,7.257913,7.251399
7894710,3.870123,2.445446,3.247984,2.514297,2.611237,2.010207,3.017893
7894711,9.790155,10.24854,10.23342,10.33962,10.30913,10.06284,10.20914
7894712,9.173295,8.69133,8.926149,9.148702,8.648129,9.074964,9.074616
7894713,5.26856,3.555249,5.547132,5.091178,4.835523,5.527447,5.695308
7894714,4.583434,5.744881,5.831563,5.923182,4.946523,5.179004,5.42213
7894715,3.882368,3.703009,5.009182,3.705152,3.643217,4.015907,4.518625
7894716,9.176414,8.860684,9.153064,9.349066,9.187108,8.977304,9.354869
7894717,7.733504,7.56812,7.998054,7.789906,8.197913,7.458274,7.400344
7894718,3.940823,4.739591,4.872698,5.803368,4.283715,4.204701,5.329377
7894719,5.744273,5.839237,5.663836,5.177072,4.8958,6.312016,6.44492
7894720,9.223061,9.001782,9.44484,9.618321,9.297352,8.975832,9.493084
7894721,5.540888,4.992083,5.048893,5.933136,5.58993,5.274967,5.957049
7894722,8.05169,7.714346,7.862066,7.796548,7.62168,6.827211,7.864176
7894723,10.28387,10.484,10.48921,10.26739,10.3951,10.32833,9.546912
7894724,4.667019,4.586514,4.714482,3.932222,4.022638,5.346545,5.451055
7894725,10.47642,10.13535,10.38402,10.37981,10.25168,10.5137,10.55497
7894726,5.908584,5.929345,6.060321,5.906689,6.091285,5.429387,6.183394
7894727,8.100856,8.107635,8.052299,8.285572,8.143615,7.626103,8.20492
7894728,7.212466,6.143243,6.83194,6.699186,6.737887,6.131879,6.39319
7894729,4.962466,5.039412,5.637345,5.379198,4.704919,4.941485,5.034127
7894731,8.067927,7.539336,8.184014,7.952586,7.765788,8.134545,7.723442
7894732,10.33901,10.17665,10.38425,9.989907,10.03149,9.630705,10.08839
7894733,7.777333,7.396251,7.766698,7.993531,7.366563,7.386246,7.494528
7894734,10.39969,10.38688,10.46266,10.68313,10.38757,10.48409,10.57576
7894735,3.180166,2.907822,2.576475,2.983496,2.773737,2.679402,4.356109
7894736,7.570274,6.787155,7.338757,7.833263,7.802673,6.827937,7.560522
7894737,8.7405,8.72334,8.646524,8.706798,8.753384,8.760871,8.849454
7894738,5.416621,6.010942,5.286895,5.143983,4.569689,4.539976,6.141375
7894739,4.651699,2.979449,5.098445,4.652738,5.336246,5.269985,4.80631
7894740,11.88343,11.71904,11.85779,11.99537,11.57956,11.23867,11.28786
7894741,6.329001,7.104427,7.109817,7.260196,7.048454,7.509967,5.770511
7894742,4.530806,4.940621,5.18488,5.438659,4.244834,4.686113,3.605582
7894743,3.098883,4.965189,4.257969,5.757969,5.159363,4.464588,4.04893
7894744,9.834171,10.17951,10.06936,10.3077,10.0197,9.280758,10.30228
7894745,4.456872,3.514707,3.203468,3.202328,3.267508,3.732193,3.999489
7894746,4.343589,5.679667,4.712468,4.410102,4.75212,4.6861,5.636766
7894747,9.458033,9.703333,9.786502,9.374986,9.738896,9.6079,9.02579
7894748,4.314361,4.660659,5.460777,5.671084,4.369773,5.789249,5.541195
7894749,6.186736,5.974077,5.164286,6.107907,6.187741,4.900712,6.940597
7894750,2.200559,2.370165,2.373017,2.21647,2.318771,2.303082,2.371206
7894751,6.078334,5.000345,6.765312,5.735819,5.494618,5.592374,5.824116
7894752,7.530876,7.190104,7.056859,7.92774,6.694467,7.552019,8.03381
7894753,5.429695,4.641395,5.483883,6.016685,4.662892,4.976215,5.514889
7894754,7.263431,7.159356,7.228673,7.789135,7.787155,6.995168,7.627081
7894755,4.700366,3.23288,4.481285,5.906916,4.827096,4.920071,5.422895
7894756,8.609206,8.727687,8.84821,9.126872,8.921034,8.563027,8.73424
7894757,10.17025,9.785784,9.644952,9.914695,9.864886,9.52043,10.0103
7894758,10.82734,10.85726,10.99553,10.98061,10.96982,10.67501,10.86549
7894759,5.504615,4.382994,2.996571,3.753135,2.422486,3.288772,5.411212
7894760,8.561413,8.448555,7.964576,7.965209,7.070145,8.143221,8.236481
7894761,11.13491,11.20809,11.48049,11.26496,11.10189,11.32288,11.06962
7894762,7.535083,6.470661,7.146606,7.368492,7.718952,7.605411,7.270844
7894763,10.66167,10.3612,10.53937,10.78596,10.77324,10.70265,10.77371
7894764,5.089221,5.058299,4.833481,4.859548,4.928774,5.288598,5.098097
7894765,6.505472,5.462546,5.949629,5.722162,5.118409,6.071445,5.690157
7894766,6.024727,6.094044,6.585274,5.74697,6.091301,5.28833,6.574228
7894767,11.93469,12.30632,12.01214,11.98318,12.0677,12.44206,11.94999
7894768,10.76059,10.5776,10.73058,10.81325,10.77565,10.67513,10.09691
7894769,9.09304,9.410869,9.264886,9.108584,9.319239,9.26829,8.830279
7894770,12.56919,12.51936,12.54425,12.64229,12.6218,12.48261,12.53123
7894771,10.88597,11.84686,11.25859,10.68052,10.87183,12.32237,11.17296
7894772,7.192529,7.332284,7.240402,6.799861,7.739622,7.75328,6.563159
7894773,3.497225,3.855406,2.638736,3.28967,2.971363,3.098475,4.556148
7894774,10.8565,10.85016,10.89985,10.80647,10.61373,10.38294,10.88315
7894775,7.403639,7.510524,7.596998,7.630651,8.043571,7.732898,8.095323
7894776,5.595462,5.091747,4.090283,6.308316,5.28956,5.894374,5.357537
7894777,6.454828,7.118005,6.528519,7.036987,6.91786,6.343699,6.469371
7894778,6.176303,6.294891,6.337596,6.695091,5.326527,6.077216,6.258004
7894779,10.76757,10.71767,10.82024,10.82251,10.54853,10.70712,10.19065
7894780,5.388345,5.104137,4.627884,5.174063,4.41726,5.219594,5.956841
7894781,4.906118,5.161632,4.018443,5.683198,3.826651,5.00086,5.576876
7894782,5.708228,5.060876,4.700792,5.729495,5.323709,5.294516,5.591095
7894783,7.446104,6.918786,7.391829,7.539045,7.133856,6.726415,7.541414
7894784,8.788894,8.860133,8.877856,8.780795,8.906231,8.515167,8.182439
7894785,3.79677,4.72992,4.080986,2.558021,4.199676,3.522177,3.287
7894786,3.631981,3.397203,3.261549,3.166031,3.295112,3.119823,4.508719
7894787,11.36296,11.44718,11.52068,11.56313,11.40355,11.45794,10.96521
7894788,6.5026,6.470488,6.153089,5.832388,5.719654,6.405098,6.722301
7894789,12.01133,11.94332,11.98323,12.09589,11.76869,11.99627,11.84795
7894790,10.01907,9.938078,10.00551,9.802025,9.839062,9.868469,9.733652
7894791,7.580059,7.393963,7.279631,7.100517,6.956707,7.267228,7.454543
7894792,4.713513,3.28975,3.495507,2.870748,3.415754,3.271749,5.208785
7894793,6.126881,3.696224,4.754713,4.812263,5.037992,5.843402,5.86042
7894794,3.782905,3.268164,2.420398,3.223634,3.557303,4.079467,4.357038
7894795,5.94828,4.956018,5.468651,4.578206,4.904845,5.535034,5.338935
7894796,9.129522,8.966787,9.027267,9.127283,9.362622,8.721508,9.214927
7894797,5.960382,4.333466,5.122472,5.19377,4.31806,5.450538,6.008536
7894798,10.15663,10.43232,10.21642,10.20933,10.24563,10.28348,10.01014
7894799,11.72589,11.96957,12.01271,12.01882,11.91533,11.91455,11.54418
7894800,7.172596,7.5547,7.259599,7.971614,7.527542,7.752969,7.368125
7894801,8.074436,7.802722,7.915624,8.391022,7.827678,8.069631,8.530745
7894802,5.983099,4.781114,5.94459,6.340805,5.485855,6.092888,5.823577
7894803,8.778958,8.780196,8.793234,8.955353,8.79527,8.851428,8.884123
7894804,6.949052,6.272635,6.976154,6.694476,6.315928,7.0817,7.541827
7894805,6.180317,6.143282,5.757432,6.06467,5.245948,6.329459,6.862254
7894806,11.56585,11.18549,11.18003,11.23971,11.166,11.07943,11.49275
7894807,6.239605,6.307682,6.254519,6.378369,6.21137,6.472941,6.29823
7894808,11.86321,12.27285,11.85231,11.95465,11.93677,12.38988,11.98738
7894809,9.375401,9.132684,8.762646,9.266202,9.271368,8.605267,8.86116
7894810,5.129773,4.869681,5.921207,5.191041,4.195817,5.382963,5.892996
7894811,5.871703,6.319471,6.091274,5.95649,6.395967,5.43704,5.993576
7894812,7.655528,7.160866,7.668755,7.681463,6.965954,7.392856,7.767071
7894813,9.394172,9.596406,9.004083,9.246907,9.377702,8.971465,9.307345
7894814,5.14522,4.359603,5.304436,3.756088,5.143726,4.415889,3.067672
7894815,4.952161,5.707997,5.065198,5.174024,5.891934,4.335048,5.349933
7894816,3.93114,2.796569,3.164274,3.629697,3.44262,2.496853,3.625996
7894817,9.388231,9.621551,9.519534,9.693783,9.528184,9.476627,8.972882
7894818,6.083613,5.36107,6.162693,6.163884,4.985214,5.634214,5.972443
7894819,8.663248,8.315517,8.529596,8.607079,8.726377,8.535026,8.589232
7894820,6.546691,6.043571,6.058277,6.488575,6.340492,6.421335,6.674957
7894821,6.762362,6.865888,6.910382,7.415281,6.896076,7.116242,6.967017
7894822,6.191414,7.582795,7.26191,7.648732,7.040071,7.038483,7.062841
7894823,5.293857,5.698913,5.379734,5.131176,5.316038,6.56855,5.306353
7894824,9.92573,11.28632,10.5791,10.20535,10.25657,10.94984,10.48966
7894825,7.850487,6.722957,7.079028,6.452699,6.728991,6.857893,6.672814
7894826,10.7738,10.47687,10.41236,10.55843,10.50775,10.3592,10.70418
7894827,8.763047,8.771982,8.773598,8.584335,9.157015,8.808965,8.832736
7894828,2.748369,3.040488,2.36365,4.12364,4.265146,3.654033,3.82815
7894829,3.202515,2.986084,4.971099,5.774073,5.633268,3.446599,5.255154
7894830,7.43285,7.705422,7.730603,7.240433,7.571967,7.492558,7.283472
7894831,7.476384,6.779787,6.960367,6.822022,7.208854,6.671408,6.875485
7894832,7.059416,6.305483,6.295756,6.170371,6.174171,6.07287,6.320092
7894833,7.549569,7.740252,7.623339,7.61463,7.417738,7.11302,7.414582
7894834,8.289551,8.181769,7.816504,7.934456,7.231058,7.840027,8.397888
7894835,4.868029,5.081329,5.427789,4.459728,4.382597,4.914642,4.339897
7894836,9.029724,8.58419,8.941288,9.224959,8.670556,8.769246,9.15486
7894837,8.488563,8.066208,7.817243,8.207341,7.812005,8.046181,8.361179
7894838,9.572967,9.470697,9.224222,9.377486,9.138093,9.087057,9.488674
7894840,8.542558,8.458078,8.721017,8.636598,8.667537,8.340398,8.481066
7894841,5.896007,4.327794,4.930061,5.348758,5.095738,3.741872,5.813378
7894842,7.032111,6.814961,6.962418,7.428744,6.944395,6.677669,7.345471
7894843,5.981058,6.504213,6.967139,6.848234,5.88594,6.079036,6.642674
7894844,7.419793,7.932256,7.336284,7.795236,7.539428,7.24481,7.802848
7894845,11.34227,10.92678,11.14893,11.2748,11.33547,11.09403,11.50338
7894846,11.36451,11.07603,11.2458,10.73652,11.10723,11.16489,11.18175
7894847,3.757792,4.594937,3.560459,2.921822,3.382835,3.394331,3.566572
7894848,8.395342,8.426392,8.42441,8.661278,8.150408,8.473749,8.726404
7894849,6.799791,6.817997,6.52775,6.482428,7.049065,6.895935,6.873018
7894850,7.567706,6.655689,6.757166,7.12875,6.922735,7.358372,7.597631
7894851,7.426248,6.785036,6.443992,7.112399,6.474967,6.306546,6.900644
7894852,7.75329,7.734258,8.188302,8.74194,8.404417,8.649016,8.433775
7894853,7.578025,7.777207,7.162666,7.722394,7.241448,7.400992,7.187119
7894854,10.07676,9.794873,9.677546,9.774312,9.862292,9.920978,9.655791
7894855,3.418857,3.042872,3.157301,3.077569,2.794542,3.072739,2.700566
7894856,6.217174,7.21731,6.257509,6.688636,7.230847,7.291973,6.508096
7894857,4.875107,3.85934,3.763624,3.310869,4.172938,4.200223,4.261734
7894858,12.3601,12.20483,12.12757,12.17595,11.92678,12.06842,12.06157
7894859,6.725842,5.310191,6.99724,7.021866,7.09,6.146538,6.77536
7894860,9.25396,8.965639,9.367602,9.747174,9.6136,9.466142,9.041279
7894861,8.25764,7.687898,8.19993,8.364938,8.092097,8.039088,8.074486
7894862,6.530074,7.110437,6.701472,6.687092,6.798282,6.925944,6.331338
7894863,6.140821,5.834462,6.18809,5.973769,5.930171,6.124492,5.843116
7894864,5.838005,5.325061,4.850303,5.087702,4.577898,5.531894,4.586002
7894865,5.929513,5.103324,6.539195,6.312612,5.116015,5.707035,5.448554
7894866,8.897276,8.72623,9.156047,8.742814,8.59957,8.78673,8.93493
7894867,3.210402,3.680403,4.150652,3.150599,2.710585,2.909033,2.98682
7894868,5.479665,3.779848,5.549079,4.836897,3.531121,5.692924,5.653252
7894869,9.236267,8.636633,8.320228,8.722285,9.038452,7.90483,8.140798
7894870,6.349074,6.648856,3.782462,6.359411,6.286084,5.95749,5.609125
7894871,6.253946,5.624202,6.788093,6.79152,5.780664,6.118463,6.73162
7894872,9.987381,10.23251,10.08395,10.43603,10.01116,10.18499,9.780597
