"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means"
"TFF2",5.31952235714286,5.49349385714286,5.256485,4.14348696966667,4.0966541465
"TFF3",5.98448871428571,5.93787528571429,5.93231514285714,4.657396594,4.61957871833333
"TFG",8.5804635,8.669323,8.76041842857143,7.10333302283333,7.160186346
"TFIP11",8.42096764285714,8.30109528571429,8.55457414285714,6.112626788,6.14783707966667
"TFPI",5.17030214285714,5.05323442857143,5.288675,3.3396491275,3.36281982533333
"TFPI2",3.45058328571429,3.51687614285714,3.47397028571429,3.79480634516667,3.7628801665
"TFPT",6.91392228571429,6.94723757142857,6.97802828571429,6.34659732983333,6.31563183033333
"TFR2",6.51222164285714,6.32478557142857,6.69977928571429,5.3576413285,5.32048806666667
"TFRC",8.21410407142857,8.10637328571429,8.47872185714286,6.76899016583333,6.77765411266667
"TG",6.12978378571429,6.02382385714286,6.16183314285714,4.0133956175,3.954594703
"TGDS",6.23424535714286,6.23482685714286,6.283787,5.52517854383333,5.69444355983333
"TGFA",7.76732757142857,7.70638342857143,7.81817242857143,5.551206849,5.4485040695
"TGFB1",10.0378523571429,10.012279,10.0364504285714,8.97258096883333,8.99227882216667
"TGFB1I1",6.42540664285714,6.35784328571429,6.49752928571429,5.43913164383333,5.3549638445
"TGFB2",5.28360357142857,5.18214257142857,5.17870828571429,3.03807659483333,2.99959160283333
"TGFB3",5.29363414285714,5.35896857142857,5.31376528571429,4.08866838266667,4.09411656983333
"TGFBI",9.27456671428571,9.14186342857143,9.12470485714286,8.55196757866667,8.38799932183333
"TGFBR1",9.65682457142857,9.61991357142857,9.62363457142857,7.680556441,7.92726670133333
"TGFBR2",11.0972878571429,11.1163185714286,11.1120485714286,9.56832534283333,9.65489046816667
"TGFBR3",8.63845785714286,8.50626871428571,8.91661957142857,7.376751061,7.9335662195
"TGFBRAP1",8.31832635714286,8.362432,8.31079942857143,7.15986047,7.18101044916667
"TGIF1",6.07013107142857,6.103059,6.04596685714286,5.29758075866667,5.32156004766667
"TGIF2",7.89960971428571,7.930709,7.86684714285714,6.2923494865,6.35714929616667
"TGIF2LY",3.88011728571429,3.88982078571429,3.83695857142857,2.9128462105,2.86664678866667
"TGM1",5.47399678571429,5.40968557142857,5.311437,4.82272052383333,4.79722356666667
"TGM2",8.75089764285714,8.424576,8.88751142857143,5.02597456116667,4.95321920383333
"TGM3",6.28903742857143,6.17683342857143,6.28325471428571,4.14144036466667,4.0777778645
"TGM4",4.39746478571429,4.44070342857143,4.38905985714286,3.74071795283333,3.7324112575
"TGM5",5.46084671428571,5.49624042857143,5.38356071428571,3.77236498483333,3.73998893933333
"TGM6",5.7225865,5.80846214285714,5.65154214285714,5.19607060666667,5.14142502033333
"TGM7",4.39359135714286,4.45411528571429,4.42683885714286,3.64575630333333,3.59252668633333
"TGOLN2",10.4543242857143,10.4510742857143,10.4183528571429,8.71027064833333,8.63147023933333
"TGS1",7.69883614285714,7.75940371428571,7.738,6.86893985783333,7.00533422766667
"TH",5.52483221428571,5.59423185714286,5.553544,5.35455163666667,5.29636700366667
"THADA",8.530414,8.54892271428571,8.56318942857143,6.33537867566667,6.38821262333333
"THAP1",7.58271128571429,7.57861685714286,7.64521971428571,6.17000393033333,6.32436593666667
"THAP10",4.737912,4.77232528571429,4.68925371428571,3.39946404233333,3.43856067966667
"THAP11",7.71857964285714,7.69190785714286,7.75160128571429,5.51389472516667,5.46819314683333
"THAP2",4.942653,5.05495985714286,5.01022971428571,5.1084520375,5.12876608166667
"THAP3",5.92498578571429,5.86663871428571,5.87722714285714,5.40712483833333,5.3953363955
"THAP4",7.26490414285714,7.20995871428571,7.24829314285714,6.400974424,6.3840819975
"THAP5",8.17585435714286,8.27673107142857,8.20416,6.30601918466667,6.49272793616667
"THAP6",7.97969585714286,8.101222,8.06141414285714,5.70122449833333,5.829642846
"THAP7",7.39334835714286,7.44496142857143,7.25684842857143,6.495821451,6.5423558815
"THAP8",6.9068385,6.86261885714286,6.85268485714286,5.25081430866667,5.22070421283333
"THAP9",5.40714921428571,5.44664228571429,5.41028971428571,3.86051168366667,3.90162499266667
"THBD",8.204313,8.17814442857143,8.28456285714286,6.3280380025,6.2129621895
"THBS1",8.37345135714286,8.01628428571428,8.38279371428571,8.0976103125,6.95077838666667
"THBS2",4.79252342857143,4.93677228571429,4.84755314285714,4.17873753883333,4.14256707116667
"THBS3",6.30566478571429,6.35818785714286,6.31449,5.14850772083333,5.09553750083333
"THBS4",4.47562771428571,4.411805,4.24547928571429,3.7670222295,3.73302263266667
"THEG",4.82892842857143,4.86400042857143,4.81764728571429,3.7653228915,3.73340785666667
"THEGL",6.04038792857143,5.82856128571429,6.05681771428571,2.7306903175,2.676398037
"THEM4",8.88356457142857,9.01114371428571,8.92989985714286,6.372817692,6.54671606133333
"THEM5",6.19792035714286,5.80049114285714,6.40678542857143,3.37685985716667,3.40356582083333
"THEM6",7.02848821428571,7.10277714285714,7.03764557142857,5.5363384055,5.481288324
"THEMIS",9.25504228571429,9.45657228571429,9.45962585714286,7.42480411133333,7.7078483095
"THEMIS2",10.6375757142857,10.5738457142857,10.6800871428571,8.245224241,8.22554641216667
"THG1L",6.69954778571429,6.70766985714286,6.70837842857143,5.709958684,5.66897570616667
"THNSL1",5.64536214285714,5.73238942857143,5.76645214285714,4.53752863583333,4.591195546
"THNSL2",5.53991071428571,5.55983385714286,5.53087814285714,4.54223988483333,4.5097418305
"THOC1",7.65241178571429,7.64006585714286,7.64695042857143,7.18632684516667,7.39925544483333
"THOC2",8.48558592857143,8.50927442857143,8.63560271428571,7.26244031516667,7.43474612733333
"THOC3",8.00630664285714,7.98364735714286,8.0192475,6.93117570666667,6.98861291816667
"THOC5",9.252957,9.184777,9.21361971428571,6.84761343583333,6.84358180783333
"THOC6",8.92625542857143,8.90587671428571,8.847552,6.68205975766667,6.644930784
"THOC7",7.39993328571429,7.38036771428571,7.57405957142857,6.30448301316667,6.2862100675
"THOP1",6.01239242857143,6.03062471428571,5.93351971428571,5.574321459,5.60179712233333
"THPO",5.2093295,5.33215542857143,5.21618028571429,3.90965649816667,3.85631949966667
"THRA",8.24219992857143,8.197711,8.14107814285714,6.89641046966667,6.93545863633333
"THRAP3",9.36155392857143,9.274982,9.44780728571429,8.3945648225,8.52306422233333
"THRB",5.04903792857143,5.10547985714286,5.05607971428571,4.04201620233333,4.014927254
"THRSP",4.96076542857143,4.97828571428571,5.02823657142857,4.22680522166667,4.17508368983333
"THSD1",5.42845164285714,5.36362028571429,5.398634,5.92466106616667,5.88898769383333
"THSD4",5.16695842857143,5.19607414285714,5.11798157142857,3.64369457566667,3.61498549283333
"THSD7A",4.83043642857143,4.81537885714286,4.82783885714286,3.20468113216667,3.15235022166667
"THSD7B",3.63073992857143,3.69259828571429,3.60993842857143,3.13220368783333,3.08913108283333
"THTPA",7.23837335714286,7.10467285714286,7.13505057142857,5.398506477,5.373920526
"THUMPD1",7.74582885714286,7.81421557142857,7.82962271428571,7.38301393933333,7.6221972765
"THUMPD2",6.36733414285714,6.51159628571429,6.533454,5.9162396165,5.94929264883333
"THUMPD3",7.57823278571429,7.593028,7.57953614285714,6.3148129785,6.3738081265
"THY1",5.26201085714286,5.19741471428571,5.19831428571429,4.53044754616667,4.5034777465
"THYN1",7.265823,7.285597,7.3394,5.94275530216667,6.14750478716667
"TIA1",9.82297821428572,9.87559485714286,9.78961557142857,7.31148397066667,7.49318575483333
"TIAL1",7.55572864285714,7.50282185714286,7.60474985714286,6.98084736583333,7.1808400565
"TIAM1",8.69890714285714,8.59273742857143,8.62903485714286,7.4766144415,7.30037482783333
"TIAM2",6.29486221428571,6.17699057142857,6.19259457142857,3.44172561516667,3.4267320955
"TICAM1",7.19457692857143,7.18366971428571,7.216566,6.19985180666667,6.118506945
"TICRR",4.755477,4.709882,4.63972057142857,3.240580571,3.2559958595
"TIE1",4.76831964285714,4.67238614285714,4.69472071428571,4.67594106466667,4.648227898
"TIFA",6.81790671428571,6.98158071428571,6.978818,6.1075814955,6.21650134683333
"TIGD1",7.72436364285714,7.79684371428571,7.60159485714286,6.92003469733333,6.87969917683333
"TIGD2",4.76579314285714,4.84013442857143,4.86090014285714,3.93444180633333,4.09426308116667
"TIGD4",4.39592757142857,4.43629028571429,4.39632757142857,2.974856846,2.95329230416667
"TIGD5",6.31513657142857,6.28392728571429,6.300122,5.54663762433333,5.3595959545
"TIGD6",5.3732345,5.39657714285714,5.241941,5.2416824825,5.16572377216667
"TIGD7",5.30157857142857,5.50461071428571,5.35488942857143,3.95232597625,3.89461646608333
"TIGIT",7.33713907142857,7.38002757142857,7.35692828571429,6.15022162916667,6.15065322266667
"TIMD4",5.79639035714286,5.83431142857143,5.75881685714286,3.26066244766667,3.322067374
"TIMELESS",5.58766071428571,5.537819,5.64133842857143,5.09058418616667,5.13373101083333
"TIMM10",6.24017128571429,6.26672271428571,6.21673157142857,7.34394165083333,7.31689899266667
"TIMM10B",8.97530885714286,9.079425,9.00237714285714,7.8778180675,7.9615878965
"TIMM13",5.76746264285714,5.91125471428571,5.721127,6.657147598,6.63035332233333
"TIMM17A",5.96131092857143,6.05653442857143,6.05995871428571,5.867197218,5.857407133
"TIMM17B",6.66870085714286,6.61861814285714,6.66908814285714,6.7246215755,6.6890410385
"TIMM21",6.05956807142857,6.10697971428571,6.204969,5.63725148,5.74686063933333
"TIMM22",8.98078271428571,9.12655542857143,9.001557,7.28297149666667,7.341962628
"TIMM23",9.69057014285714,9.69040642857143,9.74214828571429,8.46445753233333,8.4798725755
"TIMM44",7.27472664285714,7.30726057142857,7.21728928571429,5.83258273816667,5.82665531883333
"TIMM50",8.02453535714286,8.08799014285714,8.08190714285714,6.73208153783333,6.754197834
"TIMM8A",6.683983,6.86675871428571,6.934728,5.0783076285,5.11884869533333
"TIMM8B",7.533107,7.53882685714286,7.59228757142857,6.36108324066667,6.41052940533333
"TIMM9",6.21110871428571,6.20033742857143,6.24155142857143,4.67873519016667,4.78967695333333
"TIMMDC1",9.50017671428571,9.68907642857143,9.57335214285714,8.05054790133333,8.05054593066667
"TIMP1",11.1808214285714,11.1652371428571,11.1134414285714,6.92258525183333,6.61931722516667
"TIMP3",5.28432314285714,5.34282557142857,5.28952657142857,4.82422375583333,4.7725059035
"TIMP4",5.00223821428571,5.03215685714286,4.980813,3.36798561633333,3.26254275866667
"TINAG",3.35914421428571,3.28746028571429,3.29258257142857,2.74350756483333,2.71960385566667
"TINAGL1",5.43593378571429,5.36239328571429,5.33996285714286,4.950341263,4.905582869
"TINCR",4.66219107142857,4.61093014285714,4.53910228571429,6.13475332716667,6.16060172883333
"TINF2",9.90979914285714,9.944099,9.87478285714286,7.95136729516667,7.99703738733333
"TIPARP",8.7728655,8.85968,8.82112685714286,6.98445269583333,7.024135824
"TIPIN",6.04654314285714,6.114544,6.20635614285714,4.47225834533333,4.48613038266667
"TIPRL",7.73626828571429,7.734497,7.77743871428571,7.49642651516667,7.55319754683333
"TIRAP",7.54021292857143,7.571212,7.50770857142857,5.494410982,5.47442130133333
"TJAP1",8.96138107142857,8.96411914285714,8.95213735714286,6.070857989,6.05709605533333
"TJP1",4.07691942857143,4.00291557142857,3.92712428571429,2.7452610035,2.70777204533333
"TJP2",7.29273992857143,7.08893085714286,7.41459414285714,5.568107575,5.522331526
"TJP3",6.81796485714286,6.82440714285714,6.81369414285714,5.52746180383333,5.5260514175
"TK1",6.02368678571429,5.825279,6.01748514285714,5.09994323716667,4.99522341883333
"TK2",8.22031164285714,8.207812,8.20216685714286,5.97682672983333,5.8916091455
"TKT",11.0475071428571,11.0332985714286,11.0308285714286,8.53516974,8.1780148405
"TKTL1",6.9624625,6.96830442857143,6.911425,5.29485028616667,5.34101274666667
"TKTL2",4.89653321428571,4.97933542857143,4.95966628571429,4.87444935033333,4.77168311783333
"TLCD1",4.72337792857143,4.69655342857143,4.685596,5.272950206,5.251713392
"TLCD2",6.47621471428571,6.44705128571429,6.41660085714286,5.32811373483333,5.3679130205
"TLDC2",5.94378171428571,5.95147771428571,5.94639871428571,5.416820242,5.3002199405
"TLE1",6.89236978571429,7.05590114285714,6.59391271428571,5.1306591605,5.27101639683333
"TLE2",6.29162957142857,6.227377,6.23863157142857,5.315359697,5.32552830866667
"TLE3",10.5832564285714,10.5427285714286,10.5571271428571,7.30163070033333,7.30525998383333
"TLE4",10.0754745,9.98779671428571,10.0238855714286,7.71782786566667,7.64652390133333
"TLE6",4.55248871428571,4.49529042857143,4.46970257142857,4.63424262783333,4.57449217983333
"TLK1",9.80594028571429,9.88634871428571,9.80326557142857,7.26852570783333,7.38889965483333
"TLL1",4.72105335714286,4.85615142857143,4.64974557142857,3.04617053183333,2.99961333533333
"TLL2",5.07587878571429,4.97633314285714,5.01564328571429,4.14863046016667,4.09631491166667
"TLN1",10.7461142857143,10.4887528571429,10.8010271428571,8.91169025783333,8.83596759933333
"TLN2",4.95111485714286,4.855923,4.934669,4.14270670733333,4.092504503
"TLR1",10.2312612142857,10.3124252857143,10.3164228571429,6.97774396683333,6.62718448583333
"TLR10",7.94895985714286,8.07070442857143,7.89817928571429,4.91558148466667,4.95509620633333
"TLR2",10.4747350714286,10.5577471428571,10.3877371428571,8.58785543533333,7.8886638275
"TLR3",6.27204878571429,6.31067885714286,6.50236271428571,3.4344615955,3.67979312133333
"TLR4",11.2488428571429,11.2886457142857,11.1588385714286,8.6098712985,8.2047568395
"TLR5",8.81503578571429,8.91979771428571,8.88305528571429,7.54098708683333,7.21826705016667
"TLR6",9.94711978571429,9.99178671428571,9.98761128571429,7.0649577365,6.79698858766667
"TLR7",7.57807521428571,7.500797,7.45187,7.217061853,6.79575762233333
"TLR8",10.0522695714286,10.0323832857143,10.1393997142857,8.76804506066667,8.26259176066667
"TLR9",7.41805078571429,7.40333128571429,7.32327942857143,6.8430742265,6.7631528495
"TLX1",4.59091407142857,4.575821,4.43982957142857,4.14196071283333,4.10673898816667
"TLX2",5.96652507142857,6.01006185714286,5.996478,4.664978646,4.64523286166667
"TLX3",4.42199642857143,4.55170171428571,4.49133071428571,4.56505495116667,4.58028144116667
"TM2D1",6.84159285714286,6.836369,6.86802428571429,5.22157202166667,5.27397349166667
"TM2D2",7.17734878571429,7.219774,7.089666,6.16486058533333,6.311853617
"TM2D3",8.44646428571428,8.41777685714286,8.48191171428572,7.06200089983333,7.1281456735
"TM4SF1",5.06175828571429,5.06488642857143,5.10931485714286,3.558998617,3.57692754
"TM4SF18",3.91454107142857,3.97731171428571,3.77781114285714,2.87086747933333,2.867877697
"TM4SF20",3.04554621428571,3.05780728571429,3.04229171428571,2.53638252483333,2.4933647905
"TM4SF4",3.80358457142857,3.86338428571429,3.83700142857143,3.3091965625,3.28677204516667
"TM4SF5",5.95605128571429,5.99219242857143,5.935296,4.19528523583333,4.1571888015
"TM6SF1",9.17505564285714,9.32278042857143,9.17153714285714,7.79037989216667,7.4122649775
"TM6SF2",5.36516457142857,5.46140685714286,5.291418,5.11895197466667,5.05181164016667
"TM7SF2",6.75349714285714,6.72670442857143,6.85982871428571,5.53247523866667,5.54826676416667
"TM7SF3",8.47948114285714,8.45491028571429,8.448698,7.062755369,7.075813938
"TM9SF1",8.1186395,8.12402971428572,8.19329842857143,6.01981136916667,5.90314958016667
"TM9SF2",11.532135,11.5362614285714,11.5553785714286,9.21784299316667,9.1076156135
"TM9SF3",9.98376007142857,10.061366,10.0334802857143,8.49591814466667,8.6071875155
"TM9SF4",9.20395164285714,9.08609371428571,9.13025557142857,8.34708858783333,8.13910384416667
"TMA16",6.58123092857143,6.59652557142857,6.66540285714286,5.6081338245,5.65173607716667
"TMA7",9.31632178571429,9.30820235714286,9.48481507142857,7.55671766566667,7.77083729266667
"TMBIM1",11.9003021428571,11.9306071428571,11.93244,6.99538161266667,6.98162171716667
"TMBIM4",10.2501421428571,10.3556028571429,10.2863142857143,8.45869547,8.325696436
"TMBIM6",12.2157314285714,12.23508,12.2441471428571,6.45541399066667,6.45533200808333
"TMC1",4.2467315,4.35295471428571,4.21354371428571,3.10752575933333,3.06316491933333
"TMC2",4.01197814285714,4.07020028571429,4.07668242857143,3.3345663225,3.28203652483333
"TMC3",4.53411692857143,4.54149071428571,4.46064714285714,3.35809440866667,3.31888617333333
"TMC4",6.17574685714286,6.25275,6.20744371428571,5.32904447866667,5.21398951916667
"TMC5",5.48663835714286,5.34120142857143,5.41010728571429,3.26071589566667,3.23652856033333
"TMC6",8.47267642857143,8.37806,8.28535185714286,6.87029356733333,6.91464347233333
"TMC7",4.03812921428571,4.032417,3.870021,3.12308041983333,3.07138170533333
"TMC8",9.23266328571428,9.15435871428572,9.14347328571429,7.877922075,8.0234065485
"TMCC1",8.86045035714286,8.88320342857143,8.83534628571429,6.01714974133333,5.97760608416667
"TMCC2",6.58068142857143,6.26277142857143,6.53281757142857,4.351315121,4.34899323716667
"TMCC3",9.67457778571429,9.64027828571429,9.66567514285714,5.94565396416667,6.11061893716667
"TMCO1",8.05210435714286,8.09015828571429,8.12812042857143,7.43571593216667,7.44202827866667
"TMCO2",4.35914707142857,4.29864271428571,4.32929542857143,3.4438550325,3.4253396215
"TMCO3",7.808422,7.81061314285714,7.77439571428571,6.8278258215,6.73696454866667
"TMCO4",7.06123121428571,7.04782471428571,7.05820142857143,6.31618550233333,6.32587230883333
"TMCO5A",3.0428725,3.05090585714286,2.89629257142857,2.8357408955,2.77227904883333
"TMCO6",8.30388757142857,8.31840042857143,8.29984285714286,6.189553274,6.15057915116667
"TMED1",6.12330457142857,6.20792871428571,6.07150942857143,5.7291106905,5.62880181566667
"TMED10",10.7080635714286,10.85747,10.7315857142857,9.241467735,9.35295537
"TMED10P1",6.92900271428571,7.09640185714286,6.86763357142857,4.5423407155,4.61073270083333
"TMED2",7.09593857142857,7.24626532653061,7.20030995918367,9.273619591,9.36288737616667
