"","GSM192996","GSM1923003","GSM1923009","GSM1923016","GSM1923019","GSM1923023","GSM192997"
"TIMM17B",6.45343,6.96308,6.689644,6.451265,6.744527,6.84616,6.535511
"TIMM21",6.252502,5.878101,6.399431,6.088095,5.989471,6.151723,6.67546
"TIMM22",9.016609,8.967415,9.031704,9.154021,8.782175,8.989937,9.069038
"TIMM23",9.741459,10.0140995,9.640017,9.5688795,9.409922,10.0606315,9.7600295
"TIMM29",6.736269,6.418814,6.842854,6.588924,6.398173,6.404838,6.850593
"TIMM44",7.238229,7.096463,7.271805,7.104476,7.302987,7.275369,7.231696
"TIMM50",8.068327,8.130238,8.105827,8.08925,8.020576,8.001206,8.157926
"TIMM8A",7.064258,6.752094,6.999002,7.172281,7.036061,6.573917,6.945483
"TIMM8B",7.694081,7.506387,7.701352,7.470861,7.477474,7.473782,7.822076
"TIMM8BP2",7.610451,7.566989,7.580123,7.888596,7.359229,7.388954,7.88262
"TIMM9",6.42736,6.097947,6.232501,6.196523,5.769626,6.311448,6.655455
"TIMMDC1",9.726237,9.49495,9.797473,9.554483,9.404973,9.30691,9.728439
"TIMP1",10.93578,11.34045,11.0208,11.19298,11.14052,11.27087,10.89269
"TIMP2",10.34928,10.14985,10.09503,10.19367,10.19122,10.07151,10.18791
"TIMP3",5.575596,5.418989,5.46411,5.124659,5.393893,5.35468,4.694759
"TIMP4",4.978268,5.353295,4.934834,5.019391,4.832278,5.06822,4.679405
"TINAG",3.183218,3.398073,3.232375,3.136596,3.443952,3.472409,3.181455
"TINAGL1",5.15975,5.693563,5.2848,5.214642,5.393756,5.622301,5.010928
"TINCR",4.62972,4.548224,4.426581,4.667661,4.595882,4.687906,4.217742
"TINF2",9.840247,9.78005,9.950728,9.900479,10.00375,9.666074,9.982152
"TIPARP",8.767791,8.535213,8.74928,9.016373,8.645545,8.881355,9.152331
"TIPIN",6.54378,6.083493,5.895523,6.566608,5.977041,6.083493,6.294555
"TIPRL",7.800524,7.626419,7.780696,7.84459,7.840909,7.616169,7.932764
"TIRAP",7.698444,7.194313,7.536219,7.754763,7.252592,7.376277,7.741352
"TJAP1",8.9910915,8.9737005,8.951341,9.1044435,8.9583955,8.765232,8.9207575
"TJP1",3.887821,4.123193,4.093569,3.636569,3.830411,3.907237,4.01107
"TJP2",7.499605,7.355484,7.188951,7.278711,7.512177,7.685711,7.38152
"TJP3",6.776199,6.858983,6.772247,6.572741,7.038445,6.76384,6.913404
"TK1",5.918918,6.231241,6.060874,6.041442,5.946274,6.104776,5.818871
"TK2",7.999083,7.757722,8.145437,8.165665,8.277506,8.149041,8.920714
"TKFC",7.498704,7.430877,7.468289,7.475165,7.267469,7.184929,7.39662
"TKT",10.95674,10.98473,11.22317,10.99277,11.07867,10.97115,11.00857
"TKTL1",7.152728,6.620605,6.832724,6.669839,6.169497,6.905939,8.028643
"TKTL2",4.948218,5.182479,4.809876,5.174063,4.880375,4.840159,4.882494
"TLCD1",4.532886,4.67959,4.67959,4.67959,5.095798,4.67959,4.452128
"TLCD2",6.228038,6.695576,6.343163,6.627953,6.46104,6.587525,5.972911
"TLCD3A",5.90119,5.90119,5.916702,5.818029,5.968304,6.29315,5.734855
"TLCD3B",6.533316,6.741032,6.318382,6.424846,6.303882,6.589486,5.912198
"TLCD4",7.985544,9.039948,8.773617,8.538152,8.465755,8.202644,8.519908
"TLCD5",3.667792,3.465328,3.495465,3.559817,3.508131,3.696942,3.517767
"TLDC2",5.960055,6.069899,5.828106,6.050664,5.951219,6.092954,5.671894
"TLE1",7.01468,5.929424,6.880245,6.786394,6.734222,6.144114,6.66831
"TLE2",6.294015,6.568193,6.141416,6.062694,6.464025,6.159491,5.980587
"TLE3",10.39987,10.48087,10.42919,10.6729,10.97887,10.53965,10.39854
"TLE4",9.904963,9.927706,10.03859,10.26189,10.09005,9.949312,9.994688
"TLE5",10.14802,10.05249,10.12402,9.87069,9.962176,9.940887,10.04602
"TLE6",4.462349,4.629797,4.536085,4.329165,4.744372,4.37027,4.21588
"TLK1",9.80821,9.986369,9.793503,9.871332,9.736494,9.742435,9.684516
"TLK2P1",8.72813,8.515073,8.668894,8.714657,8.712831,8.570774,8.720994
"TLL1",4.590381,4.815164,4.668321,4.296503,4.951499,4.620939,4.605412
"TLL2",5.119503,5.181087,5.088464,5.169813,4.661222,5.007529,4.881885
"TLN1",10.67902,10.70782,10.63826,11.00146,10.91327,10.76918,10.89818
"TLN2",4.829389,5.264127,4.80951,4.755964,4.919323,4.970043,4.994327
"TLNRD1",7.596844,7.660665,7.579421,7.617441,7.679701,7.569191,7.583583
"TLR1",10.44727,10.4369,10.34135,10.42891,10.10855,10.23503,10.21695
"TLR10",8.349491,8.04561,7.941603,7.651812,7.791358,7.538617,7.968764
"TLR2",10.51956,10.17701,10.64729,10.21893,10.28021,10.4766,10.39456
"TLR3",6.397677,5.949028,6.180116,6.939771,5.979146,6.641836,7.428965
"TLR4",10.99308,10.91755,11.37875,11.23171,11.09972,11.36715,11.12391
"TLR5",8.683883,9.03357,8.579615,8.427465,9.157552,9.147551,9.151751
"TLR6",9.825934,9.922314,9.793981,10.01372,10.12635,10.11303,10.11795
"TLR7",7.775145,7.040304,7.397173,7.285356,7.709482,7.550586,7.405044
"TLR8",10.07369,10.00199,10.29897,9.936198,10.35475,10.14277,10.16743
"TLR9",7.132783,7.305575,7.373249,7.39057,7.3793,7.60306,7.078419
"TLX1",4.37881,4.524473,4.184388,4.7093,4.60145,4.642132,4.038254
"TLX2",5.827412,6.347037,6.056775,6.029372,6.130234,6.112275,5.472241
"TLX3",4.233278,4.878037,4.519535,4.596345,4.581456,4.469204,4.16146
"TM2D1",6.840697,6.838077,6.872089,7.053537,6.838077,6.747267,6.886426
"TM2D2",7.305779,6.997502,7.133195,6.83163,7.17787,6.892188,7.289498
"TM2D3",8.346892,8.431327,8.555732,8.663719,8.491138,8.362838,8.521736
"TM4SF1",5.062719,5.310569,5.042709,4.752915,5.158157,5.525032,4.913103
"TM4SF18",3.79081,4.161991,3.802305,3.629533,3.689627,3.902957,3.467455
"TM4SF19-TCTEX1D2",5.904926,5.621473,6.577682,6.316065,5.052241,7.296062,7.635311
"TM4SF20",3.145968,2.805619,2.908894,3.123958,2.939062,3.203909,3.168632
"TM4SF4",3.704383,3.992664,3.941269,3.863021,3.946979,3.744136,3.666558
"TM4SF5",5.999129,6.106849,6.070653,5.694176,6.072219,6.024848,5.579198
"TM6SF1",9.21987,9.146802,9.410196,9.060481,9.060896,9.072498,9.230017
"TM6SF2",5.220996,5.448167,5.322399,5.386098,5.371345,5.218425,5.072496
"TM7SF2",6.623613,6.906598,6.604023,6.765241,6.852282,7.455215,6.811829
"TM7SF3",8.495352,8.316926,8.510593,8.476357,8.405726,8.240025,8.695907
"TM9SF1",8.106429,7.996186,8.122185,8.303717,8.406259,8.136886,8.281427
"TM9SF2",11.64723,11.51177,11.5522,11.51762,11.45111,11.55106,11.65666
"TM9SF3",10.13101,10.02328,10.18674,9.943871,9.834002,9.995139,10.12032
"TM9SF4",9.155678,8.922049,9.045749,9.235676,9.406796,9.033338,9.112503
"TMA16",6.949523,6.565929,6.92121,6.654337,6.447724,6.487797,6.6313
"TMA7",9.6954995,9.7076395,9.2824285,9.525576,9.029561,9.450407,9.702594
"TMBIM1",11.93709,12.09521,11.97605,11.8699,11.86908,11.93858,11.84117
"TMBIM4",10.29124,10.02437,10.41493,10.31793,10.35479,10.18874,10.4122
"TMBIM6",12.21671,12.19905,12.24759,12.29109,12.28051,12.20873,12.26535
"TMC1",4.070913,4.407428,4.215046,4.255961,4.121902,4.245699,4.177857
"TMC2",4.032729,4.235879,4.365405,3.935977,4.267465,4.036015,3.663307
"TMC3",4.474341,4.508561,4.521524,4.273197,4.480091,4.607154,4.359662
"TMC4",6.218304,6.453719,6.45202,6.405498,5.607486,6.218304,6.096775
"TMC5",5.247528,5.545527,5.245658,5.538019,5.151581,5.754186,5.388252
"TMC6",8.299397,8.02349,8.141951,8.300855,8.459928,8.317987,8.453855
"TMC7",3.954324,4.017865,3.874896,3.779992,3.826391,3.856526,3.780153
"TMC8",9.147295,9.203037,9.132669,9.350882,9.215336,8.877505,9.077589
"TMCC1",8.85625,8.613056,8.961381,8.986254,9.069721,8.311245,9.049517
"TMCC2",6.206222,7.18243,6.758631,6.258978,6.299899,6.851843,6.17172
"TMCC3",9.524382,9.51331,9.783379,9.760069,9.788542,9.762853,9.527191
"TMCO1",8.273007,8.026013,8.199007,8.006854,8.109854,7.827044,8.455064
"TMCO2",4.019557,4.251856,4.601995,4.10138,4.414445,4.339491,4.576344
"TMCO3",7.75567,7.711157,7.82919,7.659804,7.761723,7.719646,7.98358
"TMCO4",7.198627,6.843151,7.073693,7.167538,7.117334,6.801603,7.205464
"TMCO5A",2.887463,2.887463,2.880796,2.954793,3.137658,2.712363,2.813512
"TMCO6",8.158748,8.293226,8.408514,8.384855,8.514076,8.244577,8.094904
"TMED1",6.051891,5.948507,6.086626,6.28544,6.011684,6.000853,6.115565
"TMED10",10.82004,10.7054,10.87638,10.59477,10.6274,10.65026,10.84685
"TMED10P1",7.110157,6.96184,6.9635,6.730079,6.762125,6.967305,6.578429
"TMED2",7.20098128571429,7.25024614285714,7.21442314285714,7.21109928571429,6.90829185714286,6.92734557142857,7.68978242857143
"TMED3",7.627819,7.737694,7.705122,7.556561,7.681129,7.547547,7.695869
"TMED4",10.51253,10.26136,10.47919,10.42202,10.28197,10.25982,10.56555
"TMED5",9.290608,9.11058,9.410561,9.185822,8.971479,9.205712,9.419318
"TMED6",5.712717,5.305057,5.704242,5.684513,5.147004,5.617388,5.717645
"TMED7",8.233038,8.201485,8.404749,7.9947,8.202562,8.244282,8.307265
"TMED8",8.632127,8.353842,8.834315,8.217325,8.569235,8.364635,8.696478
"TMED9",7.625852,7.371226,7.763878,7.84008,7.831857,7.543673,8.050202
"TMEFF2",3.681185,3.973665,3.876607,3.860209,3.880298,3.752599,3.881393
"TMEM100",2.934789,2.970099,3.060276,3.035384,3.272372,2.98049,3.054163
"TMEM101",6.142229,6.396883,6.327825,6.321645,6.053524,6.297513,6.532855
"TMEM102",7.025604,6.938491,7.019359,7.191389,6.978056,7.044451,6.966607
"TMEM104",8.071845,7.877529,8.091566,8.131541,7.886758,7.932098,8.302979
"TMEM106A",8.66053,8.6031135,8.723654,8.6465605,8.857905,8.680528,8.7549865
"TMEM106B",8.945699,8.710178,8.80705,8.687675,8.68968,8.658539,8.718892
"TMEM106C",7.881134,7.949741,8.024404,7.966699,7.685205,7.591809,8.24209
"TMEM107",6.337156,6.350904,6.705302,6.695306,6.851665,6.614366,6.869207
"TMEM108",3.34874,3.846183,3.569293,3.718855,3.670105,3.708167,3.366864
"TMEM109",10.51137,10.33589,10.54831,10.52764,10.4298,10.38384,10.51642
"TMEM11",6.924448,7.073647,7.117952,6.99367,6.968691,6.86834,6.955988
"TMEM115",9.223801,9.234054,9.465798,9.391081,9.318199,9.392832,9.333813
"TMEM116",8.625098,8.637491,8.869433,9.093974,8.554142,8.505709,8.800117
"TMEM117",5.990179,5.509244,5.942688,6.030509,5.663088,5.91197,6.236928
"TMEM119",5.649267,5.594638,5.604072,5.508693,5.736839,5.79215,5.326505
"TMEM120A",7.944338,7.896333,8.024448,8.195691,8.131407,8.166592,8.106788
"TMEM120B",6.2198,5.945771,5.944765,6.205634,6.215168,6.0095765,6.28969
"TMEM121",6.335887,6.879893,6.476501,6.489307,6.481212,6.560923,5.822155
"TMEM121B",7.35331,7.349167,7.057495,7.382126,7.535701,7.21428,7.254513
"TMEM123",11.34282,11.14467,11.20182,10.83178,11.20098,11.05115,10.90336
"TMEM125",5.253186,5.515152,5.329451,5.748398,5.577776,5.54003,5.202761
"TMEM126A",5.893398,5.836055,5.796724,6.125152,5.382045,5.422616,5.947768
"TMEM126B",7.040989,7.012404,7.024231,7.026449,7.064722,6.849522,7.405061
"TMEM127",10.82999,10.91046,10.91275,11.01222,11.05396,10.95178,10.8918
"TMEM128",7.352849,7.0335,7.391331,7.491611,6.988723,7.147952,7.656659
"TMEM129",7.402034,7.102475,7.46447,7.349595,7.380239,7.170907,7.371228
"TMEM130",5.300466,5.586417,5.574083,5.638803,6.000607,5.792815,4.952147
"TMEM131",9.263333,9.035582,9.111115,9.269123,9.350233,8.946836,9.319605
"TMEM131L",9.787245,9.718555,9.673589,9.752778,9.897709,9.784864,9.672321
"TMEM132A",5.734833,6.302875,5.88497,5.801877,6.094275,6.18364,5.589287
"TMEM132B",4.164401,4.497078,4.390264,4.605301,4.484047,4.237092,4.482815
"TMEM132C",4.800735,5.132102,4.881968,4.970873,5.142089,4.782763,4.603534
"TMEM132D",4.903513,5.123219,5.33726,5.292079,5.339777,5.365985,5.053431
"TMEM132E",4.772154,5.099268,5.184189,5.146209,5.574257,5.242103,4.726481
"TMEM134",7.500016,7.60963,7.615906,7.510815,7.560793,7.42573,7.269138
"TMEM135",7.165959,7.17851,7.266564,7.490509,7.003751,7.213706,7.570306
"TMEM138",8.340301,8.273685,8.646616,8.537712,8.442808,8.469073,8.652032
"TMEM139",4.984515,4.841131,4.533422,4.826543,5.151425,5.079699,4.709864
"TMEM140",10.81386,10.84816,10.82644,10.96628,11.20696,11.10004,10.89066
"TMEM141",7.571309,7.409834,7.686452,7.548383,7.375172,7.229392,7.371192
"TMEM143",6.293646,6.486352,6.486352,6.357007,6.481733,6.370293,6.578086
"TMEM144",5.899269,5.287826,5.956054,6.149673,6.022413,5.959792,6.417231
"TMEM145",5.188966,5.83014,5.346456,5.639789,5.551823,5.541264,4.892868
"TMEM147",9.240777,9.07448,9.333375,9.190082,9.282376,9.142939,9.29858
"TMEM14A",6.358213,6.200371,6.446167,6.744822,6.48528,6.503657,6.993992
"TMEM14B",10.2027,10.48094,10.29886,10.07927,9.760221,10.29572,10.00219
"TMEM14C",8.865229,8.738286,8.81558,8.413717,8.73921,8.896516,8.39366
"TMEM14EP",6.020953,6.045806,6.403818,6.270489,5.768293,5.911041,6.240249
"TMEM150A",7.296875,7.322134,7.588221,7.410439,7.474842,7.33202,7.240018
"TMEM150B",6.761623,6.968947,7.358903,7.253196,7.453661,7.426283,7.116755
"TMEM151A",6.007936,6.170354,6.229403,5.885976,6.035231,6.12404,5.844162
"TMEM151B",4.85009,5.049215,4.474803,4.566576,4.950273,5.362966,4.495939
"TMEM154",11.47936,11.39262,11.39955,11.46925,11.46974,11.35444,11.37893
"TMEM155",4.138936,4.263822,4.253701,4.281994,4.296999,4.333486,4.062914
"TMEM156",7.455983,7.147516,7.47126,7.001289,7.270846,7.223157,7.728292
"TMEM158",7.415379,8.440991,7.625865,7.675154,7.33982,7.952857,7.220128
"TMEM159",6.983246,6.491663,6.861828,6.613275,6.455917,6.34062,6.799963
"TMEM160",9.000287,8.923596,9.11414,8.995514,8.82826,8.995526,9.014478
"TMEM161A",7.233477,7.288815,7.167591,7.431623,7.233477,7.21634,7.380812
"TMEM161B",9.372375,9.248186,9.318583,9.389255,8.858556,9.092856,9.377748
"TMEM163",5.122213,5.19086,5.185735,5.054338,5.314268,5.226857,5.037111
"TMEM164",9.551978,8.898744,9.570096,9.500837,9.428921,8.853926,9.686046
"TMEM165",8.796739,8.6999085,8.79535,8.864621,8.9172095,8.849796,9.031854
"TMEM167A",8.27038,8.454335,8.507339,8.064906,8.173914,8.117098,8.497663
"TMEM167B",10.26097,10.30413,10.35019,10.21015,10.23884,10.16238,10.36694
"TMEM168",7.890202,7.607848,7.956707,8.060764,7.631342,7.750384,7.984485
"TMEM169",6.215336,6.51572,6.37705,6.429109,6.136689,6.217893,6.254269
"TMEM17",4.116527,4.354378,4.120014,4.247867,4.313506,4.042306,4.142452
"TMEM170A",10.21729,10.23129,10.30811,10.11126,10.12724,10.24087,10.16283
"TMEM171",4.719725,4.605495,4.890511,5.005866,4.325703,4.834176,5.214966
"TMEM173",9.348788,9.206676,9.334116,9.39349,9.067209,9.155665,9.34201
"TMEM174",3.894283,4.421647,4.058822,4.079582,4.264439,4.006151,4.010772
"TMEM175",8.240284,8.343513,8.494543,8.56459,8.682311,8.496553,8.267013
"TMEM176A",7.697928,6.728965,7.830197,9.018084,8.074804,7.873861,7.716066
"TMEM176B",6.96056,6.832266,7.267973,8.186852,6.966214,7.202069,7.137103
"TMEM177",6.829465,6.522175,6.762528,6.507273,6.936868,6.644078,6.690073
"TMEM178A",6.426891,6.641227,6.373249,6.44513,6.601683,6.537434,6.349676
"TMEM179",5.7142255,6.0668625,5.8985385,5.772559,5.9778335,5.853579,5.394114
"TMEM179B",9.870515,9.998652,10.13774,9.969653,10.18888,10.01999,9.977386
"TMEM18",7.78182,7.61539,7.586086,7.709753,7.652267,8.133021,7.884307
"TMEM181",9.192286,9.324128,9.392807,9.741882,9.300687,9.423388,9.865627
"TMEM182",5.786906,5.842039,5.362251,5.561058,5.595586,5.611421,5.833821
"TMEM183A",10.127915,10.651845,10.36729,9.9693225,10.0449965,10.65649,10.18664
"TMEM184A",5.538827,5.342382,5.328731,5.282957,5.425599,5.684462,5.313878
"TMEM184B",9.245655,9.203193,9.372764,9.500313,9.225548,9.39867,9.296803
"TMEM184C",9.601838,9.490097,9.535816,9.516587,9.471269,9.531121,9.575081
"TMEM185A",8.483275,8.307848,8.261173,8.143941,8.224447,8.014999,8.573905
"TMEM185B",8.386394,8.435382,8.362926,8.301161,8.595038,8.360883,8.58004
"TMEM186",6.524061,6.243966,6.387455,6.253197,6.295552,6.096316,6.35676
"TMEM187",6.318474,6.20575,6.383745,6.451027,6.730347,6.293867,6.516172
"TMEM189",8.185006,8.195545,8.121492,8.041845,8.065201,8.119803,8.258564
"TMEM19",7.436697,7.088963,7.321618,7.297627,7.202438,7.19226,7.387505
"TMEM190",5.622717,5.882029,5.908653,5.908653,5.890417,5.904,5.857073
"TMEM191A",4.192459,5.0327,4.544208,4.300322,4.374669,5.190234,4.602164
"TMEM191C",8.103209,8.3040955,7.794138,8.057822,7.918532,7.9999625,7.884271
"TMEM192",7.9944575,7.1865985,7.724594,7.0514055,7.46289,7.312805,7.7981655
"TMEM196",3.945989,4.247525,4.136726,4.213449,4.12706,4.136726,4.064629
"TMEM198",5.20149,5.425383,5.229418,5.34103,5.131298,5.658391,5.088983
"TMEM198B",7.179706,6.952235,7.002612,6.986486,6.980211,6.773395,7.024671
"TMEM199",8.914016,8.878009,8.734416,8.892457,9.143641,8.884458,8.933426
"TMEM200A",4.846125,4.981833,4.853351,4.981833,5.454607,4.687672,5.208595
"TMEM200B",6.118198,6.523612,6.230439,5.860291,5.988027,6.208811,5.884446
"TMEM201",5.886048,6.008802,5.852096,6.233241,6.051016,6.169958,5.949061
"TMEM202",3.225643,3.489766,3.546653,3.297835,3.233021,3.29628,3.268197
"TMEM203",7.019224,6.7108725,7.119939,7.027884,7.17389,6.8577985,7.089039
"TMEM204",9.809258,9.747325,9.841141,9.599874,10.22502,9.20406,9.277203
"TMEM205",7.552658,7.463359,7.82912,7.849462,7.8247,7.658273,7.789746
"TMEM207",3.648745,3.8116,3.768283,3.511087,3.640897,3.780537,3.947722
"TMEM208",8.027203,7.957428,8.142543,8.136446,7.88767,8.05925,7.976191
"TMEM209",9.499464,9.238177,9.294357,9.319415,9.13269,9.105348,9.333453
"TMEM210",6.84616,7.256196,6.875838,6.689781,6.914433,6.808398,6.671432
"TMEM211",3.930377,5.146671,4.396687,4.641799,4.469347,4.172243,4.510452
"TMEM212",3.875444,4.007914,4.194325,4.062759,4.262113,3.840042,3.888636
"TMEM214",8.585807,8.473805,8.446612,8.735825,8.63448,8.689424,8.723306
"TMEM215",5.066148,5.412339,5.093292,5.328247,5.265728,5.53587,5.083657
"TMEM216",7.394839,6.913025,7.123867,7.030634,7.332218,6.868125,7.24391
"TMEM217",4.87384,5.12283,4.602074,4.290706,4.398155,5.425962,4.583869
"TMEM218",7.670761,7.725062,7.943667,7.831213,7.888137,7.676924,7.874019
"TMEM219",7.135433,7.133407,7.083441,7.181817,7.370903,7.317589,7.325881
"TMEM220",5.331182,5.759844,5.6746,5.198572,5.790924,5.398928,5.554302
"TMEM221",6.307405,6.441611,6.56344,6.309936,6.409717,6.654452,6.136885
"TMEM222",8.20828,8.127225,8.119543,8.216768,8.065261,8.020658,8.406838
"TMEM223",8.332618,8.147273,8.380092,8.31867,8.257771,8.205534,8.236989
"TMEM225",2.862608,3.08628,3.001715,3.12852,3.025503,3.053352,2.954488
"TMEM229A",4.887416,4.643249,4.320307,4.53552,3.891214,4.163481,3.798065
"TMEM229B",7.512032,7.143282,7.516254,7.098912,7.820624,7.224995,7.521639
"TMEM230",9.711967,9.627075,9.733004,9.661175,9.803317,9.683164,9.820551
"TMEM231",4.59947,5.438471,5.313005,5.287514,5.419072,5.327373,4.955683
"TMEM232",4.032656,4.13353,4.504957,3.77171,3.973615,4.697386,3.148157
"TMEM234",6.879856,6.915325,7.15438,7.318948,7.36876,6.958698,7.006771
"TMEM236",5.275077,5.693755,5.636886,5.449991,5.246562,5.57919,5.508547
"TMEM237",5.006581,4.842764,5.208561,4.765803,5.052219,5.00172,5.12774
"TMEM239",4.873921,5.598067,4.973993,5.270979,5.29893,5.155335,5.048746
"TMEM241",6.781559,6.673498,6.789392,7.032743,6.44372,7.020181,6.894443
"TMEM242",6.896007,6.701392,6.8980375,6.8189495,6.8482745,6.742823,7.0618665
"TMEM243",8.756438,8.535127,8.4346265,8.439717,8.456628,8.2855935,8.4216085
"TMEM244",4.588003,4.421216,4.33878,5.072013,4.297368,4.675399,5.426387
"TMEM245",8.841899,8.844452,8.800313,8.792493,8.852036,9.152838,8.663982
"TMEM246",4.798762,5.371142,4.633337,4.753163,4.864542,5.023384,4.435694
"TMEM247",4.798353,5.077238,5.078115,4.961437,4.904343,5.335019,4.896417
"TMEM248",10.68161,10.62309,10.54692,10.66277,10.65703,10.73782,10.71272
"TMEM25",6.431356,6.446463,6.075758,6.254152,6.227031,6.098325,6.156773
"TMEM251",7.49579,7.259898,7.012848,7.150532,7.581731,7.301907,7.169966
"TMEM252",6.311739,6.214122,6.059134,5.736473,6.756262,6.438337,6.096092
"TMEM254",9.150177,9.041239,9.191418,9.033233,9.152601,9.108959,9.169387
"TMEM255A",5.845975,5.45254,6.262045,6.90433,5.597899,6.520621,7.115111
"TMEM255B",5.738672,5.750405,5.72745,5.5816,5.68733,5.492445,5.67303
"TMEM256",6.321571,6.000648,6.311247,6.42882,6.177624,5.905804,6.390783
"TMEM258",8.81463,8.949711,9.146486,8.974385,9.159029,8.715234,9.013947
"TMEM259",10.17529,10.06097,10.32201,10.17582,10.18184,10.03746,10.01686
"TMEM26",3.53284,3.928702,3.714725,3.66686,3.704105,3.670274,3.656638
"TMEM260",8.736238,8.558787,8.735596,8.732723,8.751768,8.757689,8.782761
"TMEM262",5.715966,5.275533,5.76603,5.925003,6.069354,6.030481,4.950234
"TMEM263",7.149654,7.115864,7.102049,6.929823,6.849889,6.787181,7.366807
"TMEM266",4.887436,5.407382,4.985483,5.100089,5.096739,5.162782,4.973305
"TMEM267",5.998387,5.878364,6.124246,5.94835,5.870124,5.908258,6.323411
"TMEM268",7.774458,7.655999,7.74911,7.783324,8.38437,7.859487,7.820717
"TMEM269",5.234541,5.342066,5.486855,5.316227,5.709745,5.47902,5.284444
"TMEM270",4.756701,4.999879,4.654836,4.941028,4.671134,4.940339,4.65244
"TMEM272",9.242599,8.813847,8.743074,8.995365,10.21305,8.903072,8.648706
"TMEM30A",9.472038,9.218544,9.440467,9.361252,9.393143,9.418312,9.593019
"TMEM30B",6.077381,5.904786,5.689544,5.726811,5.805016,5.838656,5.822256
"TMEM31",4.255219,4.122261,4.31566,4.442535,4.058756,4.300694,3.923232
"TMEM33",9.255581,9.267246,9.360758,9.542698,9.722838,9.417025,9.562353
"TMEM35A",5.344587,6.413016,5.854609,5.764563,5.990142,5.857618,5.78049
"TMEM37",5.311213,5.32169,5.351171,5.276288,5.285362,5.478762,5.143734
"TMEM38A",6.590638,6.476271,6.810778,6.436102,6.62625,6.180503,6.719862
"TMEM38B",6.530153,6.12473,6.413251,6.464408,6.530175,6.314692,6.831755
"TMEM39A",8.480087,8.296338,8.394464,8.507266,8.289155,8.389367,8.560774
"TMEM39B",7.52285,7.511759,7.467209,7.407831,7.61726,7.31544,7.543761
"TMEM40",7.664618,8.263905,7.414645,7.450541,7.26358,7.767338,7.646663
"TMEM41A",7.888053,7.89797,8.057816,7.96162,8.080742,7.866043,8.147981
"TMEM41B",7.768172,7.65604,7.664333,7.595618,7.475752,7.519237,7.647592
"TMEM42",6.164793,6.512033,6.540503,6.45071,6.646492,6.376927,6.315314
"TMEM43",10.15873,10.1357,10.24166,10.35777,10.46728,10.20489,10.34885
"TMEM44",5.406669,5.582714,5.540705,5.654796,5.692663,5.650311,5.47008
"TMEM45A",3.814753,4.085453,4.190795,3.654526,3.981251,4.105449,4.073702
"TMEM45B",8.115696,9.533458,9.105314,8.876624,9.107613,8.640329,8.014935
"TMEM47",3.778157,4.315149,4.142286,4.172528,4.264353,4.307473,3.445937
"TMEM50A",11.64011,11.55686,11.53314,11.57333,11.52025,11.63682,11.72388
"TMEM50B",8.242502,8.144339,8.348,8.179646,7.785479,7.878358,8.170193
"TMEM51",5.548922,5.249095,5.029627,5.140824,5.309182,4.864751,5.125296
"TMEM51-AS1",4.284438,4.683082,4.457314,4.130673,4.293055,4.198325,4.460364
"TMEM52",6.435962,6.952347,6.805563,6.623852,6.565992,6.906448,6.198533
"TMEM52B",4.205274,4.617443,4.573993,4.380108,4.49402,4.771982,4.130097
"TMEM53",7.093689,6.865421,7.187761,7.231303,7.276704,6.910719,7.041443
"TMEM54",5.954775,5.470209,5.703696,5.689818,5.697114,5.853024,5.115597
"TMEM59",10.10304,10.23748,10.31865,10.12399,10.19021,10.36895,10.25593
"TMEM59L",5.715584,6.059339,5.864793,5.926751,6.056664,6.161119,5.67888
"TMEM60",7.456676,7.215227,7.317462,7.151086,7.337191,6.875206,7.51862
